title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
3 BHK Apartment for Sale in Sector 83 Gurgaon,₹1.94 Cr,1850 sqft,https://www.magicbricks.com/ss-cendana-sector-83-gurgaon-pdpid-4d4235343136383231,1,18,2025-08-10 19:24:46.640420,Updated 14 hours ago,2025-08-10 05:24:46.639331,3,3,3 BHK,Semi-Furnished,26 out of 33,,SS Cendana,,,,Freehold,Resale,Garden/Park
Plot/Land for Sale in Sector 91 Gurgaon,₹10.10 Cr,4518 sqft,https://www.magicbricks.com/dlf-gardencity-sector-91-gurgaon-pdpid-4d4235303232373133,1,19,2025-08-10 19:24:46.641708,Updated 14 hours ago,2025-08-10 05:24:46.640913,,,Plot,,,,DLF Gardencity,,,,Freehold,Resale,Garden/Park
3 BHK Apartment for Sale in Sector 67A Gurgaon,₹2.85 Cr,1295 sqft,https://www.magicbricks.com/ireo-the-corridors-sector-67a-gurgaon-pdpid-4d4235303231363539,1,20,2025-08-10 19:24:46.643154,Updated 14 hours ago,2025-08-10 05:24:46.642282,3,2,3 BHK,Semi-Furnished,9 out of 19,,Ireo The Corridors,Ready to Move,,,,Resale,
4 BHK Apartment for Sale in Sector 63 Gurgaon,₹7.25 Cr,2800 sqft,https://www.magicbricks.com/the-sixty-three-sector-63-gurgaon-pdpid-4d4235333934323635,1,21,2025-08-10 19:24:46.645526,Updated 14 hours ago,2025-08-10 05:24:46.643797,5,4,4 BHK,Furnished,20 out of 40,,THE SIXTY THREE,,North - East,3 Covered,Freehold,Resale,Garden/Park
4 BHK Builder Floor for Sale in Sector 26 Gurgaon,₹4.25 Cr,1900 sqft,https://www.magicbricks.com/dlf-city-phase-1-sector-26-gurgaon-pdpid-4d4235303130303135,1,22,2025-08-10 19:24:46.646873,Updated 14 hours ago,2025-08-10 05:24:46.646037,4,4,4 BHK,Semi-Furnished,1 out of 4,,DLF City Phase 1,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Gwal Pahari Gurgaon,₹1.52 Cr,1300 sqft,https://www.magicbricks.com/ansal-valley-view-estate-gwal-pahari-gurgaon-pdpid-4d4235303031323039,1,23,2025-08-10 19:24:46.648420,Updated 14 hours ago,2025-08-10 05:24:46.647437,2,2,3 BHK,Semi-Furnished,1 out of 17,,Ansal Valley View Estate,Ready to Move,North,1 Open,Freehold,Resale,
2 BHK  House for Sale in Sector 67 Gurgaon,₹30 Lac,50 sqft,https://www.magicbricks.com/maruti-kunj-sector-67-gurgaon-pdpid-4d4235313731383237,1,24,2025-08-10 19:24:46.649678,Updated today,2025-08-10 12:00:00.000000,1,,2 BHK,Unfurnished,,,Maruti Kunj,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Sector 48 Gurgaon,₹7 Cr,2000 sqft,https://www.magicbricks.com/bella-vista-central-park-2-sector-48-gurgaon-pdpid-4d4235313333303631,1,29,2025-08-10 19:24:46.654789,Updated today,2025-08-10 12:00:00.000000,3,3,3 BHK,Furnished,3 out of 35,,Bella Vista Central Park 2,Ready to Move,East,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road"
4 BHK  House for Sale in Sector 109 Gurgaon,₹8.50 Cr,1500 sqft,https://www.magicbricks.com/sobha-international-city-sector-109-gurgaon-pdpid-4d4235303130343136,1,30,2025-08-10 19:24:46.657641,Updated today,2025-08-10 12:00:00.000000,4,2,4 BHK,Semi-Furnished,1 out of 2,,Sobha International City,Ready to Move,South -West,2 Open,Freehold,Resale,"Garden/Park, Main Road"
5 BHK Apartment for Sale in Sector 106 Gurgaon,₹5.50 Cr,4250 sqft,https://www.magicbricks.com/paras-dews-sector-106-gurgaon-pdpid-4d4235303130333033,2,1,2025-08-10 19:24:51.246341,Updated today,2025-08-10 12:00:00.000000,5,5,5 BHK,Semi-Furnished,24 out of 24,,Paras Dews,Ready to Move,North,2 Covered,Freehold,Resale,"Garden/Park, Main Road"
3 BHK Apartment for Sale in Sector 70 Gurgaon,₹1.55 Cr,950 sqft,https://www.magicbricks.com/tulip-orange-sector-70-gurgaon-pdpid-4d4235303137313631,2,3,2025-08-10 19:24:51.249009,Updated today,2025-08-10 12:00:00.000000,2,2,3 BHK,Semi-Furnished,Ground out of 14,,Tulip Orange,Ready to Move,North - East,,,Resale,"Garden/Park, Pool"
"4 BHK Builder Floor for Sale in Malibu Town, Sector 47 Gurgaon",₹6.50 Cr,3600 sqft,https://www.magicbricks.com/modern-luxurious-floors-at-malibu-town-malibu-town-gurgaon-pdpid-4d4235343232393333,2,5,2025-08-10 19:24:51.251606,Updated 14 hours ago,2025-08-10 05:24:51.250362,5,3,4 BHK,Furnished,Modern Luxurious Floors at Malibu Town,,Modern Luxurious Floors at Malibu Town,Ready to Move,North - West,"3 Covered,",Freehold,Resale,"Garden/Park, Main Road, Pool"
3 BHK Apartment for Sale in Sector 69 Gurgaon,₹2.30 Cr,1200 sqft,https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,2,6,2025-08-10 19:24:51.253275,Updated 14 hours ago,2025-08-10 05:24:51.252204,3,3,3 BHK,Unfurnished,13 out of 26,,Tulip Yellow,,East,,Freehold,Resale,
2 BHK Apartment for Sale in Sector 68 Gurgaon,₹1.50 Cr,800 sqft,https://www.magicbricks.com/m3m-marina-sector-68-gurgaon-pdpid-4d4235303732323235,2,8,2025-08-10 19:24:51.256113,Updated 14 hours ago,2025-08-10 05:24:51.254697,2,,2 BHK,Furnished,15 out of 21,,M3M Marina,Ready to Move,,1 Covered,Freehold,Resale,Garden/Park
"3 BHK Apartment for Sale in Nirvana Country, Sector 50 Gurgaon",₹4.80 Cr,3000 sqft,https://www.magicbricks.com/unitech-the-close-north-nirvana-country-gurgaon-pdpid-4d4235323834363237,2,9,2025-08-10 19:24:51.257787,Updated 14 hours ago,2025-08-10 05:24:51.256840,3,3,3 BHK,Furnished,Lower Basement out of 19,,Unitech The Close North,Ready to Move,,,,Resale,
"4 BHK Apartment for Sale in Fazilpur Jharsa, Sector 72, Sohna Road Gurgaon",₹6 Cr,2080 sqft,https://www.magicbricks.com/tata-primanti-fazilpur-jharsa-gurgaon-pdpid-4d4235303030313431,2,10,2025-08-10 19:24:51.259491,Updated 14 hours ago,2025-08-10 05:24:51.258388,4,4,4 BHK,Semi-Furnished,19 out of 38,,Tata Primanti,Ready to Move,North - East,2 Covered,Freehold,Resale,Garden/Park
3 BHK Apartment for Sale in Sector 79 Gurgaon,₹1.65 Cr,1335 sqft,https://www.magicbricks.com/signature-global-city-79b-sector-79-gurgaon-pdpid-4d4235343137363037,2,11,2025-08-10 19:24:51.261201,Updated 14 hours ago,2025-08-10 05:24:51.260105,3,1,3 BHK,Semi-Furnished,1 out of 4,,Signature Global City 79B,,East,,Freehold,Resale,
4 BHK Villa for Sale in Sector 72 Gurgaon,₹6.75 Cr,3350 sqft,https://www.magicbricks.com/tata-primanti-villas-sector-72-gurgaon-pdpid-4d4235323835333431,2,13,2025-08-10 19:24:51.263515,Updated 14 hours ago,2025-08-10 05:24:51.262520,5,3,4 BHK,Semi-Furnished,,,Tata Primanti Villas,Ready to Move,South,2 Covered,Freehold,Resale,Garden/Park
4 BHK Apartment for Sale in Sector 90 Gurgaon,₹3.30 Cr,1800 sqft,https://www.magicbricks.com/dlf-regal-gardens-sector-90-gurgaon-pdpid-4d4235303238333839,2,15,2025-08-10 19:24:51.265911,Updated 14 hours ago,2025-08-10 05:24:51.264764,3,,4 BHK,Semi-Furnished,7 out of 11,,DLF Regal Gardens,Ready to Move,North,,Freehold,Resale,
3 BHK Apartment for Sale in Sector 112 Gurgaon,₹3.80 Cr,2520 sqft,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935,2,16,2025-08-10 19:24:51.267912,Updated 14 hours ago,2025-08-10 05:24:51.266501,3,3,3 BHK,Semi-Furnished,13 out of 23,,Tata Gurgaon Gateway,Ready to Move,,,,Resale,Main Road
3 BHK Apartment for Sale in Sector 79 Gurgaon,₹2.04 Cr,1629 sqft,https://www.magicbricks.com/m3m-antalya-hills-phase-i-sector-79-gurgaon-pdpid-4d4235333930323531,2,17,2025-08-10 19:24:51.269727,Updated 14 hours ago,2025-08-10 05:24:51.268635,3,3,3 BHK,Semi-Furnished,4 out of 4,,M3M Antalya Hills Phase I,,,,Freehold,Resale,
3 BHK Apartment for Sale in Sector 84 Gurgaon,₹1.95 Cr,14009 sqft,https://www.magicbricks.com/ss-almeria-sector-84-gurgaon-pdpid-4d4235303137373033,2,21,2025-08-10 19:24:51.273289,Updated 14 hours ago,2025-08-10 05:24:51.272121,3,2,3 BHK,Furnished,2 out of 3,,SS Almeria,Ready to Move,Key HighlightsRecreational FacilitiesCombination of Italian marble and wooden Flooring24X7 power and water backup,,,Resale,
3 BHK Builder Floor for Sale in Sector 70A Gurgaon,₹2.60 Cr,1750 sqft,https://www.magicbricks.com/bptp-green-oaks-sector-70a-gurgaon-pdpid-4d4235333236323433,2,23,2025-08-10 19:24:51.276211,Updated 14 hours ago,2025-08-10 05:24:51.275019,3,2,3 BHK,Semi-Furnished,BPTP Green Oaks,,BPTP Green Oaks,,North - East,,Freehold,Resale,Garden/Park
4 BHK Apartment for Sale in Sector 112 Gurgaon,₹8 Cr,4800 sqft,https://www.magicbricks.com/experion-windchants-sector-112-gurgaon-pdpid-4d4235303232333739,2,24,2025-08-10 19:24:51.278081,Updated 8 hours ago,2025-08-10 11:24:51.276889,4,3,4 BHK,Semi-Furnished,15 out of 25,,Experion Windchants,Ready to Move,East,3 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Sector 112 Gurgaon,₹3.85 Cr,2215 sqft,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935,2,25,2025-08-10 19:24:51.279439,Posted: 3 hours ago,2025-08-10 16:24:51.278541,3,,3 BHK,Semi-Furnished,10 out of 23,,Tata Gurgaon Gateway,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Phase 2 Greenopolis Gurgaon,₹2 Cr,1450 sqft,https://www.magicbricks.com/orris-3c-greenopolis-sector-89-gurgaon-pdpid-4d4235303238343130,2,26,2025-08-10 19:24:51.281006,Posted: 2 hours ago,2025-08-10 17:24:51.280033,3,3,3 BHK,Unfurnished,14 out of 14,,Orris 3c Greenopolis,Ready to Move,West,,Leasehold,New Property,Garden/Park
2 BHK Apartment for Sale in Sector 70A Gurgaon,₹85 Lac,700 sqft,https://www.magicbricks.com/pyramid-fusion-homes-sector-70a-gurgaon-pdpid-4d4235313232373337,2,27,2025-08-10 19:24:51.282382,Posted: 1 hour ago,2025-08-10 18:24:51.281529,2,,2 BHK,Unfurnished,Ground out of 14,,Pyramid Fusion Homes,Ready to Move,,,,Resale,
4 BHK Apartment for Sale in Sector 52 Gurgaon,₹3.25 Cr,2015 sqft,https://www.magicbricks.com/green-homes-sector-52-gurgaon-pdpid-4d4235313730353839,2,28,2025-08-10 19:24:51.284181,Updated yesterday,2025-08-09 12:00:00.000000,3,3,4 BHK,Furnished,5 out of 10,,Green Homes,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road"
