title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
3 BHK Apartment for Sale in Tingre Nagar Pune,₹1.50 Cr,1200 sqft,https://www.magicbricks.com/mantra-29-gold-coast-tingre-nagar-pune-pdpid-4d4235303836343534,1,18,2025-08-10 19:21:46.173573,Updated 14 hours ago,2025-08-10 05:21:46.172519,3,2,3 BHK,Unfurnished,1 out of 6,,Mantra 29 Gold Coast,Ready to Move,West,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road"
1 BHK Apartment for Sale in NIBM Annexe Area Pune,₹41.5 Lac,573 sqft,https://www.magicbricks.com/gagan-arena-nibm-annexe-pune-pdpid-4d4235303232323833,1,20,2025-08-10 19:21:46.175577,Updated 14 hours ago,2025-08-10 05:21:46.174743,1,,1 BHK,Unfurnished,6 out of 11,,Gagan Arena,Ready to Move,,,,Resale,
Studio Apartment for Sale in Garade Pune,₹2.70 Cr,450 sqft,https://www.magicbricks.com/healing-touch-in-eden-gardens-garade-pune-pdpid-4d4235303232333639,1,22,2025-08-10 19:21:46.177651,Updated 14 hours ago,2025-08-10 05:21:46.176748,> 10,> 10,Studio,Furnished,1 out of 1,,Healing Touch in Eden Gardens,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kharadi Pune,₹1.15 Cr,785 sqft,https://www.magicbricks.com/vilas-javdekar-yashwin-orizzonte-kharadi-pune-pdpid-4d4235313838393832,1,24,2025-08-10 19:21:46.179924,Updated 14 hours ago,2025-08-10 05:21:46.178840,2,1,2 BHK,Unfurnished,3 out of 28,,Vilas Javdekar Yashwin Orizzonte,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Undri Pune,₹75 Lac,890 sqft,https://www.magicbricks.com/marimagnum-mi-casa-undri-pune-pdpid-4d4235303339313132,1,25,2025-08-10 19:21:46.181734,Updated 14 hours ago,2025-08-10 05:21:46.180636,2,1,2 BHK,Furnished,6 out of 14,,Marimagnum MI CASA,Ready to Move,East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Mhalunge Nande Road Pune,₹85 Lac,600 sqft,https://www.magicbricks.com/vtp-belair-e-and-f-building-mhalunge-nande-road-pune-pdpid-4d4235333439363833,1,26,2025-08-10 19:21:46.183315,Updated 14 hours ago,2025-08-10 05:21:46.182293,2,1,2 BHK,Unfurnished,1 out of 23,,VTP Belair E And F Building,Ready to Move,East,,Co-operative Society,Resale,
2 BHK Apartment for Sale in Talegaon Dabhade Pune,₹30.5 Lac,415 sqft,https://www.magicbricks.com/xrbia-riverfront-talegaon-dabhade-pune-pdpid-4d4235303931333234,1,27,2025-08-10 19:21:46.184614,Updated 14 hours ago,2025-08-10 05:21:46.183805,2,,2 BHK,Furnished,2 out of 6,,Xrbia Riverfront,Ready to Move,,,,Resale,
"3 BHK Apartment for Sale in Punawale, Pimpri Chinchwad Pune",₹1.25 Cr,1007 sqft,https://www.magicbricks.com/tulip-infinity-world-punawale-pune-pdpid-4d4235313234353937,1,28,2025-08-10 19:21:46.186350,Updated 14 hours ago,2025-08-10 05:21:46.185176,3,2,3 BHK,Furnished,18 out of 20,,Tulip Infinity World,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Patil Nagar Bavdhan Pune,₹1.15 Cr,789 sqft,https://www.magicbricks.com/abhinav-pebbles-urbania-patil-nagar-bavdhan-pune-pdpid-4d4235303139323230,1,29,2025-08-10 19:21:46.188110,Updated 14 hours ago,2025-08-10 05:21:46.186935,2,1,2 BHK,Unfurnished,1 out of 11,,Abhinav Pebbles Urbania,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park
3 BHK Apartment for Sale in Wakad Pune,₹1.25 Cr,1030 sqft,https://www.magicbricks.com/shree-sonigara-signature-park-wakad-pune-pdpid-4d4235313233323239,2,1,2025-08-10 19:21:50.776146,Updated 14 hours ago,2025-08-10 05:21:50.774924,3,2,3 BHK,Unfurnished,8 out of 18,,Shree Sonigara Signature Park,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Bengaluru Mumbai Highway Pune,₹2.80 Cr,1392 sqft,https://www.magicbricks.com/sobha-nesara-bengaluru-mumbai-highway-pune-pdpid-4d4235313233313133,2,2,2025-08-10 19:21:50.777817,Updated 14 hours ago,2025-08-10 05:21:50.776735,3,2,3 BHK,Unfurnished,21 out of 23,,Sobha Nesara,Ready to Move,East,2 Covered,Freehold,Resale,"Pool, Main Road"
1 BHK Apartment for Sale in Hadapsar Pune,₹39 Lac,700 sqft,https://www.magicbricks.com/ganga-village-hadapsar-pune-pdpid-4d4235303033373931,2,3,2025-08-10 19:21:50.779703,Updated 14 hours ago,2025-08-10 05:21:50.778379,1,,1 BHK,Furnished,,,Ganga Village,,,,,Resale,
3 BHK Apartment for Sale in Fatima Nagar Wanowrie Pune,₹2.72 Cr,1700 sqft,https://www.magicbricks.com/tain-square-fatima-nagar-pune-pdpid-4d4235303137333833,2,4,2025-08-10 19:21:50.781395,Updated 14 hours ago,2025-08-10 05:21:50.780307,3,1,3 BHK,Semi-Furnished,9 out of 10,,Tain Square,Ready to Move,North - East,1 Covered,Freehold,Resale,Main Road
2 BHK Apartment for Sale in NIBM Annexe Area Pune,₹75 Lac,1033 sqft,https://www.magicbricks.com/pragati-serene-nibm-annexe-pune-pdpid-4d4235333132383231,2,5,2025-08-10 19:21:50.783049,Updated 14 hours ago,2025-08-10 05:21:50.781971,2,2,2 BHK,Furnished,1 out of 11,,Pragati Serene,Ready to Move,North - East,1 Covered,Co-operative Society,Resale,Garden/Park
1 BHK Apartment for Sale in Manjari Khurd Pune,₹50 Lac,450 sqft,https://www.magicbricks.com/vtp-cygnus-manjari-khurd-pune-pdpid-4d4235333435393733,2,11,2025-08-10 19:21:50.787890,Updated 14 hours ago,2025-08-10 05:21:50.786756,1,1,1 BHK,Unfurnished,6 out of 20,,VTP Cygnus,Ready to Move,East,1 Covered,Freehold,Resale,"Garden/Park, Pool"
"2 BHK Apartment for Sale in Ravet, Pimpri Chinchwad Pune",₹89.8 Lac,821 sqft,https://www.magicbricks.com/aditya-vivaaz-ravet-pune-pdpid-4d4235303831343237,2,13,2025-08-10 19:21:50.790906,Updated 14 hours ago,2025-08-10 05:21:50.789145,2,2,2 BHK,Semi-Furnished,5 out of 14,,Aditya Vivaaz,Ready to Move,East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Pashan Pune,₹1.75 Cr,1364 sqft,https://www.magicbricks.com/scn-orange-county-phase-i-pashan-pune-pdpid-4d4235323331303431,2,14,2025-08-10 19:21:50.792795,Updated 14 hours ago,2025-08-10 05:21:50.791560,3,4,3 BHK,Semi-Furnished,1 out of 9,,SCN Orange County Phase I,Ready to Move,East,,Co-operative Society,Resale,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Kaspate Wasti Pune,₹1.15 Cr,900 sqft,https://www.magicbricks.com/waghere-kalpataru-harmony-kaspate-vasti-pune-pdpid-4d4235303233353134,2,15,2025-08-10 19:21:50.794366,Updated 14 hours ago,2025-08-10 05:21:50.793361,2,2,2 BHK,Furnished,5 out of 12,,Waghere Kalpataru Harmony,Ready to Move,West,1 Covered,Co-operative Society,Resale,Garden/Park
3 BHK Apartment for Sale in Songbirds Society Pune,₹1.40 Cr,1298 sqft,https://www.magicbricks.com/mont-vert-belair-songbirds-society-pune-pdpid-4d4235303033323433,2,16,2025-08-10 19:21:50.795907,Updated 14 hours ago,2025-08-10 05:21:50.794948,3,2,3 BHK,Furnished,6 out of 11,,Mont Vert Belair,Ready to Move,East,,Freehold,Resale,Main Road
"2 BHK Apartment for Sale in Bopodi, Old Mumbai Pune-Highway Pune",₹77.9 Lac,929 sqft,https://www.magicbricks.com/kundan-kushal-nagar-bopodi-pune-pdpid-4d4235303033343434,2,17,2025-08-10 19:21:50.797811,Updated 14 hours ago,2025-08-10 05:21:50.796522,2,1,2 BHK,Semi-Furnished,1 out of 6,,Kundan Kushal Nagar,Ready to Move,East,,Freehold,Resale,
"2 BHK Apartment for Sale in Ideal Colony, Kothrud Pune",₹1.20 Cr,743 sqft,https://www.magicbricks.com/raigad-apartment-kothrud-ideal-colony-pune-pdpid-4d4235323430313639,2,18,2025-08-10 19:21:50.799388,Updated 14 hours ago,2025-08-10 05:21:50.798378,2,,2 BHK,Semi-Furnished,2 out of 4,,Raigad Apartment Kothrud,Ready to Move,North,,Freehold,Resale,Main Road
3 BHK Apartment for Sale in Viman Nagar Pune,₹2.10 Cr,1006 sqft,https://www.magicbricks.com/rohan-mithila-viman-nagar-pune-pdpid-4d4235303030333638,2,20,2025-08-10 19:21:50.801849,Updated 14 hours ago,2025-08-10 05:21:50.800628,3,1,3 BHK,Unfurnished,5 out of 6,,Rohan Mithila,Ready to Move,East,1 Open,Freehold,Resale,"Garden/Park, Main Road"
3 BHK Apartment for Sale in Wakad Pune,₹1.30 Cr,1126 sqft,https://www.magicbricks.com/nisarg-srushti-wakad-pune-pdpid-4d4235303032383530,2,21,2025-08-10 19:21:50.803834,Updated 14 hours ago,2025-08-10 05:21:50.802447,3,2,3 BHK,Unfurnished,1 out of 7,,Nisarg Srushti,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Wakad Pune,₹2.70 Cr,1576 sqft,https://www.magicbricks.com/golden-cascade-wakad-pune-pdpid-4d4235303336343035,2,22,2025-08-10 19:21:50.805601,Updated 14 hours ago,2025-08-10 05:21:50.804431,3,2,3 BHK,Furnished,2 out of 11,,Golden Cascade,Ready to Move,East,,Freehold,Resale,"Garden/Park, Pool, Main Road"
3 BHK Apartment for Sale in Shankar Kalat Nagar Pune,₹1.26 Cr,1150 sqft,https://www.magicbricks.com/sonigara-omega-paradise-shankar-kalat-nagar-pune-pdpid-4d4235303030353836,2,23,2025-08-10 19:21:50.807275,Updated 14 hours ago,2025-08-10 05:21:50.806249,3,3,3 BHK,Furnished,4 out of 4,,Sonigara Omega Paradise,Ready to Move,West,1 Open,Freehold,Resale,Main Road
"1 BHK Apartment for Sale in Ravet, Pimpri Chinchwad Pune",₹52 Lac,433 sqft,https://www.magicbricks.com/gk-silverland-residency-phase-1-ravet-pune-pdpid-4d4235303938373433,2,24,2025-08-10 19:21:50.809301,Updated 14 hours ago,2025-08-10 05:21:50.807898,2,1,1 BHK,Furnished,5 out of 11,,GK Silverland Residency Phase 1,Ready to Move,East,"1 Covered,",Co-operative Society,Resale,"Garden/Park, Pool, Main Road"
2 BHK Apartment for Sale in Mundhwa Pune,₹75 Lac,643 sqft,https://www.magicbricks.com/amanora-victory-towers-mundhwa-pune-pdpid-4d4235313339343735,2,25,2025-08-10 19:21:50.811169,Updated 14 hours ago,2025-08-10 05:21:50.809994,2,1,2 BHK,Unfurnished,9 out of 11,,Amanora Victory Towers,Ready to Move,North,1 Covered,Freehold,Resale,"Garden/Park, Main Road"
3 BHK Apartment for Sale in NIBM Road Pune,₹1.80 Cr,1196 sqft,https://www.magicbricks.com/lodha-bella-vita-nibm-road-pune-pdpid-4d4235323938383933,2,28,2025-08-10 19:21:50.814111,Updated 14 hours ago,2025-08-10 05:21:50.813035,3,1,3 BHK,Unfurnished,5 out of 27,,Lodha Bella Vita,Ready to Move,West,2 Covered,Freehold,Resale,Garden/Park
2 BHK Apartment for Sale in Satav Nagar Pune,₹50 Lac,613 sqft,https://www.magicbricks.com/dreams-elina-satav-nagar-pune-pdpid-4d4235303232363737,2,29,2025-08-10 19:21:50.815773,Updated 14 hours ago,2025-08-10 05:21:50.814709,1,1,2 BHK,Semi-Furnished,2 out of 10,,Dreams Elina,Ready to Move,East,57 Covered,Freehold,Resale,
2 BHK Apartment for Sale in Wakad Pune,₹1.07 Cr,804 sqft,https://www.magicbricks.com/kumar-piccadilly-wakad-pune-pdpid-4d4235303932303831,3,1,2025-08-10 19:21:57.077572,Updated 14 hours ago,2025-08-10 05:21:57.076516,2,1,2 BHK,Unfurnished,1 out of 12,,Kumar Piccadilly,Ready to Move,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road"
1 BHK Apartment for Sale in Charholi BK Pune,₹30 Lac,576 sqft,https://www.magicbricks.com/tanish-orchid-charholi-budruk-pune-pdpid-4d4235303237323539,3,3,2025-08-10 19:21:57.080124,Updated 14 hours ago,2025-08-10 05:21:57.078903,1,2,1 BHK,Unfurnished,8 out of 11,,Tanish Orchid,Ready to Move,North,,,Resale,Main Road
1 BHK Apartment for Sale in Handewadi Road Pune,₹35 Lac,480 sqft,https://www.magicbricks.com/dreams-estate-handewadi-road-pune-pdpid-4d4235303033393432,3,4,2025-08-10 19:21:57.081788,Updated today,2025-08-10 12:00:00.000000,1,1,1 BHK,Unfurnished,6 out of 6,,Dreams Estate,Ready to Move,North,,Co-operative Society,Resale,
2 BHK Apartment for Sale in Bhosari Pune,₹67 Lac,702 sqft,https://www.magicbricks.com/kk-sai-icon-bhosari-pune-pdpid-4d4235333531363831,3,6,2025-08-10 19:21:57.083729,Updated today,2025-08-10 12:00:00.000000,2,2,2 BHK,Unfurnished,7 out of 8,,KK Sai Icon,Ready to Move,,,,Resale,Read more
1 BHK Apartment for Sale in Phase 1 Hinjewadi Rajiv Gandhi Infotech Park Pune,₹54 Lac,553 sqft,https://www.magicbricks.com/beverly-hills-hinjewadi-phase-1-pune-pdpid-4d4235303138333636,3,7,2025-08-10 19:21:57.084980,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,1 BHK,Furnished,2 out of 16,,Beverly Hills,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Hinjawadi Pune,₹46 Lac,420 sqft,https://www.magicbricks.com/beverly-hills-hinjewadi-pune-pdpid-4d4235303138333636,3,8,2025-08-10 19:21:57.086328,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,10 out of 11,,Beverly Hills,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Karvenagar Pune,₹60 Lac,430 sqft,https://www.magicbricks.com/shewale-park-karve-nagar-pune-pdpid-4d4235303138333634,3,9,2025-08-10 19:21:57.087642,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,1 out of 6,,Shewale Park,Ready to Move,,,,Resale,
"1 BHK Apartment for Sale in Pimple Saudagar, Pimpri Chinchwad Pune",₹25 Lac,324 sqft,https://www.magicbricks.com/swapna-sankul-pimple-saudagar-pune-pdpid-4d4235303138323831,3,13,2025-08-10 19:21:57.090729,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,4 out of 7,,Swapna Sankul,Ready to Move,,,,Resale,
"1 BHK Apartment for Sale in Pimple Saudagar, Pimpri Chinchwad Pune",₹42 Lac,464 sqft,https://www.magicbricks.com/swapna-sankul-pimple-saudagar-pune-pdpid-4d4235303138323831,3,14,2025-08-10 19:21:57.092291,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,4 out of 6,,Swapna Sankul,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Lohegaon Pune,₹55 Lac,770 sqft,https://www.magicbricks.com/paras-basera-lohegaon-pune-pdpid-4d4235303138323732,3,15,2025-08-10 19:21:57.093612,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,5 out of 9,,Paras Basera,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Dighi Pune,₹51 Lac,729 sqft,https://www.magicbricks.com/induban-residency-dighi-pune-pdpid-4d4235303138313931,3,17,2025-08-10 19:21:57.095665,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,7 out of 8,,Induban Residency,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Shikrapur Pune,₹19.5 Lac,299 sqft,https://www.magicbricks.com/eco-gram-shikrapur-pune-pdpid-4d4235303138313732,3,18,2025-08-10 19:21:57.097521,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,4 out of 4,,Eco Gram,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Shikrapur Pune,₹17.5 Lac,389 sqft,https://www.magicbricks.com/eco-gram-shikrapur-pune-pdpid-4d4235303138313732,3,19,2025-08-10 19:21:57.099358,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Semi-Furnished,1 out of 4,,Eco Gram,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Shikrapur Pune,₹17.5 Lac,389 sqft,https://www.magicbricks.com/eco-gram-shikrapur-pune-pdpid-4d4235303138313732,3,20,2025-08-10 19:21:57.100821,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,1 out of 4,,Eco Gram,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Shikrapur Pune,₹18 Lac,389 sqft,https://www.magicbricks.com/eco-gram-shikrapur-pune-pdpid-4d4235303138313732,3,21,2025-08-10 19:21:57.102160,Posted:   Yesterday,2025-08-09 12:00:00.000000,1,,1 BHK,Unfurnished,1 out of 4,,Eco Gram,Ready to Move,,,,Resale,
"2 BHK Apartment for Sale in Vishrantwadi, Airport Road Pune",₹88 Lac,768 sqft,https://www.magicbricks.com/shriram-la-tierra-vishrantwadi-pune-pdpid-4d4235303138313635,3,22,2025-08-10 19:21:57.103491,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,8 out of 12,,shriram La Tierra,Ready to Move,,,,Resale,
"2 BHK Apartment for Sale in Vishrantwadi, Airport Road Pune",₹88 Lac,768 sqft,https://www.magicbricks.com/shriram-la-tierra-vishrantwadi-pune-pdpid-4d4235303138313635,3,23,2025-08-10 19:21:57.105828,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,8 out of 12,,shriram La Tierra,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Talegaon Dabhade Pune,₹32.5 Lac,529 sqft,https://www.magicbricks.com/sahyadri-crest-talegaon-dabhade-pune-pdpid-4d4235303138313033,3,24,2025-08-10 19:21:57.107750,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,Upper Basement out of 7,,Sahyadri Crest,,,,,Resale,
3 BHK Apartment for Sale in NIBM Road Pune,₹1.60 Cr,1060 sqft,https://www.magicbricks.com/sobha-ivory-nibm-road-pune-pdpid-4d4235303137393439,3,25,2025-08-10 19:21:57.109117,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Furnished,7 out of 11,,Sobha Ivory,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in NIBM Road Pune,₹1.12 Cr,1220 sqft,https://www.magicbricks.com/sobha-ivory-nibm-road-pune-pdpid-4d4235303137393439,3,26,2025-08-10 19:21:57.110578,Posted:   Yesterday,2025-08-09 12:00:00.000000,3,,3 BHK,Unfurnished,7 out of 11,,Sobha Ivory,Ready to Move,,,,Resale,
"2 BHK Apartment for Sale in Kiwale, Dehu Road Pune",₹50 Lac,706 sqft,https://www.magicbricks.com/sonigara-pearl-kiwale-pune-pdpid-4d4235303137393139,3,27,2025-08-10 19:21:57.111904,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,4 out of 5,,Sonigara Pearl,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Datta Nagar Dighi Pune,₹50 Lac,631 sqft,https://www.magicbricks.com/sparkle-avenue-datta-nagar-dighi-pune-pdpid-4d4235303137383634,3,29,2025-08-10 19:21:57.113696,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Unfurnished,3 out of 5,,Sparkle Avenue,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Dighi Pune,₹50 Lac,698 sqft,https://www.magicbricks.com/sparkle-avenue-dighi-pune-pdpid-4d4235303137383634,3,30,2025-08-10 19:21:57.115175,Posted:   Yesterday,2025-08-09 12:00:00.000000,2,,2 BHK,Semi-Furnished,3 out of 5,,Sparkle Avenue,Ready to Move,,,,Resale,
