title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
3 BHK Apartment for Sale in Sector 70A Gurgaon,2.90 Cr,1830 sqft,https://www.magicbricks.com/paras-irene-sector-70a-gurgaon-pdpid-4d4235303139373534,1,11,2025-08-13 10:31:50.894624,Updated today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],2,4,3 BHK,Semi-Furnished,6 out of 15,,Paras Irene,Ready to Move,,2 Covered,Freehold,Resale,,100.0,[],True
3 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,71.1 Lac,1200 sqft,,1,12,2025-08-13 10:31:50.897060,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Furnished,,,,,,,,Resale,,59.1,[],True
3 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,1.06 Cr,1800 sqft,,1,13,2025-08-13 10:31:50.901177,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
Plot/Land for Sale in Sector 33 Gurgaon,10.8 Lac,648 sqft,,1,14,2025-08-13 10:31:50.905097,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
1 BHK Builder Floor for Sale in Sector 6 Gurgaon,21.3 Lac,360 sqft,,1,15,2025-08-13 10:31:50.908633,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],1,,1 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
Plot/Land for Sale in Sector 6 Gurgaon,6.7 Lac,400 sqft,,1,16,2025-08-13 10:31:50.912447,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
2 BHK Apartment for Sale in Sector 35 Gurgaon,53.8 Lac,1500 sqft,,1,17,2025-08-13 10:31:50.916825,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
"3 BHK Builder Floor for Sale in Carterpuri Village / Sector 23A-Block-F, Sector 23 Gurgaon",6.5 Lac,110 sqft,,1,18,2025-08-13 10:31:50.919333,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,3 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
"2 BHK House for Sale in Carterpuri Village / Sector 23A-Block-F, Sector 23 Gurgaon",20.9 Lac,100 sqft,,1,19,2025-08-13 10:31:50.922531,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],1,,2 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
"Plot/Land for Sale in Rampura, Sector 78 Gurgaon",1.18 Cr,7130 sqft,,1,20,2025-08-13 10:31:50.926735,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
"2 BHK Apartment for Sale in Rampura, Sector 78 Gurgaon",59 Lac,1244 sqft,https://www.magicbricks.com/umang-monsoon-breeze-rampura-gurgaon-pdpid-4d4235303137303135,1,21,2025-08-13 10:31:50.928604,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Semi-Furnished,,,Umang Monsoon Breeze,Ready to Move,,,,Resale,,72.7,[],True
"2 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",32.3 Lac,100 sqyrd,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,1,22,2025-08-13 10:31:50.930868,Posted: Today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],2,,2 BHK,Unfurnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,81.8,[],True
"1 BHK Apartment for Sale in Chakkarpur, Sector 28 Gurgaon",32.7 Lac,800 sqft,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,1,23,2025-08-13 10:31:50.932046,Posted: Today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],1,,1 BHK,Semi-Furnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,81.8,[],True
"2 BHK Builder Floor for Sale in Chakkarpur, Sector 28 Gurgaon",58.7 Lac,90 sqyrd,https://www.magicbricks.com/maruti-vihar-colony-chakkarpur-gurgaon-pdpid-4d4235303736393331,1,24,2025-08-13 10:31:50.933580,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Semi-Furnished,,,Maruti Vihar Colony,Ready to Move,,,,Resale,,72.7,[],True
Plot/Land for Sale in Kadarpur Gurgaon,3.3 Lac,200 sqft,,1,25,2025-08-13 10:31:50.937398,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
4 BHK Builder Floor for Sale in Block Q South City 1 Gurgaon,1.42 Cr,2400 sqft,,1,26,2025-08-13 10:31:50.940056,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],4,,4 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
4 BHK House for Sale in Block Q South City 1 Gurgaon,64.6 Lac,60 sqyrd,,1,27,2025-08-13 10:31:50.943174,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,4 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
4 BHK Builder Floor for Sale in Block Q South City 1 Gurgaon,1.30 Cr,Resale,,1,28,2025-08-13 10:31:50.945163,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],5,,4 BHK,Unfurnished,,,,,,,,Resale,,59.1,[],True
4 BHK House for Sale in Block Q South City 1 Gurgaon,64.6 Lac,60 sqyrd,,1,29,2025-08-13 10:31:50.948877,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],4,,4 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
4 BHK House for Sale in Block Q South City 1 Gurgaon,64.6 Lac,60 sqyrd,,1,30,2025-08-13 10:31:50.951977,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],4,,4 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
6 BHK House for Sale in Pratap Nagar Gurgaon,1.29 Cr,120 sqyrd,,2,1,2025-08-13 10:31:55.371354,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],5,,6 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
6 BHK House for Sale in Pratap Nagar Gurgaon,3 Cr,2514 sqft,,2,2,2025-08-13 10:31:55.373937,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],4,,6 BHK,Unfurnished,,,,,,,,Resale,,59.1,[],True
4 BHK House for Sale in Pratap Nagar Gurgaon,1.44 Cr,136 sqft,,2,3,2025-08-13 10:31:55.376381,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,4 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
2 BHK Villa for Sale in Pratap Nagar Gurgaon,1.22 Cr,95 sqyrd,,2,4,2025-08-13 10:31:55.379500,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,2 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
"Plot/Land for Sale in Begumpur Khatola, Sector 74 Gurgaon",21.8 Lac,1305 sqft,,2,5,2025-08-13 10:31:55.382028,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
"2 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",73.8 Lac,1198 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,2,6,2025-08-13 10:31:55.383451,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Semi-Furnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,72.7,[],True
"3 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.11 Cr,1802 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,2,7,2025-08-13 10:31:55.384587,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Unfurnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,72.7,[],True
"4 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.35 Cr,2193 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,2,8,2025-08-13 10:31:55.385621,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,4 BHK,Semi-Furnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,72.7,[],True
2 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,26.9 Lac,650 sqft,,2,9,2025-08-13 10:31:55.388308,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
2 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,25.8 Lac,650 sqft,,2,10,2025-08-13 10:31:55.391124,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Furnished,,,,,,,,Resale,,59.1,[],True
4 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,66.4 Lac,1850 sqft,https://www.magicbricks.com/rail-vihar-rail-vihar-gurgaon-pdpid-4d4235313732313131,2,11,2025-08-13 10:31:55.392254,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,4 BHK,Semi-Furnished,,,Rail Vihar,Ready to Move,,,,Resale,,72.7,[],True
4 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,64.6 Lac,1800 sqft,,2,12,2025-08-13 10:31:55.395734,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,4 BHK,Unfurnished,,,,,,,,Resale,,59.1,[],True
"2 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",84.7 Lac,850 sqft,https://www.magicbricks.com/vipul-world-floors-tikri-gurgaon-pdpid-4d4235313639393431,2,13,2025-08-13 10:31:55.397379,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Semi-Furnished,Carpet Area850 sqftStatusReady to MoveTransactionResaleFurnishingSemi-FurnishedSocietyVipul World FloorsBathroom2,,Vipul World Floors,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Villa for Sale in Surya Vihar Sector 21 Gurgaon,2.59 Cr,1815 sqft,,2,14,2025-08-13 10:31:55.401441,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
3 BHK Apartment for Sale in Surya Vihar Sector 21 Gurgaon,58.9 Lac,1640 sqft,,2,15,2025-08-13 10:31:55.404482,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
3 BHK Apartment for Sale in Surya Vihar Sector 21 Gurgaon,68.2 Lac,1900 sqft,,2,16,2025-08-13 10:31:55.407615,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,59.1,[],True
5 BHK Builder Floor for Sale in Surya Vihar Sector 21 Gurgaon,1.48 Cr,2500 sqft,https://www.magicbricks.com/mittal-surya-vihar-surya-vihar-sector-21-gurgaon-pdpid-4d4235303635383132,2,17,2025-08-13 10:31:55.408855,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],5,,5 BHK,Furnished,Read more,,Mittal Surya Vihar,Ready to Move,,,,Resale,,77.3,[],True
"Plot/Land for Sale in West Rajiv Nagar, Sector 12A Gurgaon",15.4 Lac,924 sqft,,2,18,2025-08-13 10:31:55.410742,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
"5 BHK House for Sale in West Rajiv Nagar, Sector 12A Gurgaon",2.69 Cr,250 sqyrd,,2,19,2025-08-13 10:31:55.414071,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],5,,5 BHK,Unfurnished,,,,,,,,Resale,,59.1,[],True
"Plot/Land for Sale in Noble Enclave, Palam Vihar Extension, Old delhi gurgaon road Gurgaon",18.3 Lac,1098 sqft,,2,20,2025-08-13 10:31:55.416238,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],,,Plot,,,,,,,,,Resale,,50.0,[],True
3 BHK Builder Floor for Sale in DLF Cyber City Gurgaon,2.23 Cr,2500 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-cyber-city-gurgaon-pdpid-4d4235303934333039,2,21,2025-08-13 10:31:55.417368,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,Read more,,DLF City Plot Phase 2,Ready to Move,,,,Resale,,77.3,[],True
6 BHK House for Sale in DLF Cyber City Gurgaon,66.3 Lac,550 sqft,,2,22,2025-08-13 10:31:55.420610,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],6,,6 BHK,Unfurnished,,,,,,,,Resale,,59.1,[],True
7 BHK Builder Floor for Sale in Sector 25 Gurgaon,2.18 Cr,340 sqyrd,,2,23,2025-08-13 10:31:55.422813,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],4,,7 BHK,Furnished,Read more,,,,,,,Resale,,63.6,[],True
3 BHK Apartment for Sale in Sector 61 Gurgaon,3.10 Cr,1680 sqft,https://www.magicbricks.com/smartworld-orchard-sector-61-gurgaon-pdpid-4d4235333234323439,2,24,2025-08-13 10:31:55.424279,Updated today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Semi-Furnished,1 out of 4,,Smartworld Orchard,Ready to Move,,,,Resale,,90.9,[],True
4 BHK Builder Floor for Sale in Sector 55 Gurgaon,3.41 Cr,230 sqyrd,,2,25,2025-08-13 10:31:55.428325,Updated today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],4,2,4 BHK,Unfurnished,4 out of 4,,,Ready to Move,South - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",95.5,[],True
2 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,28.7 Lac,800 sqft,,2,26,2025-08-13 10:31:55.432873,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],2,,2 BHK,Furnished,,,,,,,,Resale,,59.1,[],True
3 BHK Apartment for Sale in Sarswati Kunj 2 Gurgaon,87.9 Lac,2450 sqft,https://www.magicbricks.com/adhunik-society-sarswati-kunj-ii-gurgaon-pdpid-4d4235303635393138,2,27,2025-08-13 10:31:55.435462,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,,,Adhunik Society,Ready to Move,,,,Resale,,72.7,[],True
3 BHK Builder Floor for Sale in Block D Sector 50 Gurgaon,1.02 Cr,1728 sqft,,2,28,2025-08-13 10:31:55.438684,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,Read more,,,,,,,Resale,,63.6,[],True
5 BHK Builder Floor for Sale in Block D Sector 50 Gurgaon,2 Cr,300 sqyrd,,2,29,2025-08-13 10:31:55.441159,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,5 BHK,Semi-Furnished,Read more,,,,,,,Resale,,63.6,[],True
"3 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",2.82 Cr,3325 sqft,https://www.magicbricks.com/central-park-2-tikri-gurgaon-pdpid-4d4235303137343035,2,30,2025-08-13 10:31:55.443653,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Furnished,,,Central Park 2,Ready to Move,,,,Resale,,72.7,[],True
"3 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",2.37 Cr,2800 sqft,https://www.magicbricks.com/central-park-2-tikri-gurgaon-pdpid-4d4235303137343035,3,1,2025-08-13 10:32:00.324672,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Unfurnished,,,Central Park 2,Ready to Move,,,,Resale,,72.7,[],True
3 BHK Builder Floor for Sale in Sector 25 Gurgaon,84.3 Lac,1423 sqft,,3,2,2025-08-13 10:32:00.328930,Posted: Today,2025-08-13 12:00:00.000000,False,standard,[],3,,3 BHK,Semi-Furnished,Read more,,,,,,,Resale,,63.6,[],True
2 BHK Apartment for Sale in Sector 40 Gurgaon,62 Lac,65 sqyrd,,3,3,2025-08-13 10:32:00.334241,Updated today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],2,1,2 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,North - East,,Freehold,Resale,Main Road,95.5,[],True
2 BHK Apartment for Sale in Sector 79 Gurgaon,1.35 Cr,628 sqft,https://www.magicbricks.com/m3m-antalya-hills-phase-ii-sector-79-gurgaon-pdpid-4d4235333934313039,3,4,2025-08-13 10:32:00.336893,Updated today,2025-08-13 12:00:00.000000,False,standard,[],2,2,2 BHK,Semi-Furnished,2 out of 4,,M3M Antalya Hills Phase II,,East,"1 Covered,",,Resale,"Garden/Park, Pool, Main Road",90.9,[],True
3 BHK Apartment for Sale in Sector 89 Gurgaon,1.30 Cr,1320 sqft,https://www.magicbricks.com/tulip-petals-sector-89-gurgaon-pdpid-4d4235303137313632,3,5,2025-08-13 10:32:00.339323,Updated today,2025-08-13 12:00:00.000000,False,standard,[],2,3,3 BHK,Unfurnished,4 out of 11,,Tulip Petals,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Palam Vihar Gurgaon,85 Lac,1145 sqft,https://www.magicbricks.com/cosmos-executive-apartment-palam-vihar-gurgaon-pdpid-4d4235303031303735,3,6,2025-08-13 10:32:00.341136,Updated today,2025-08-13 12:00:00.000000,False,standard,[],2,2,2 BHK,Unfurnished,15 out of 17,,Cosmos Executive Apartment,Ready to Move,,,,Resale,"Garden/Park, Main Road",86.4,[],True
4 BHK Apartment for Sale in Sector 106 Gurgaon,5.70 Cr,1692 sqft,https://www.magicbricks.com/elan-the-presidential-sector-106-gurgaon-pdpid-4d4235333737333031,3,7,2025-08-13 10:32:00.343251,Updated today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],5,3,4 BHK,Semi-Furnished,22 out of 32,,Elan The Presidential,,East,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
2 BHK House for Sale in Shivaji Park Gurgaon,93 Lac,468 sqft,,3,8,2025-08-13 10:32:00.349517,Updated today,2025-08-13 12:00:00.000000,False,standard,[],1,2,2 BHK,Unfurnished,2 out of 2,,,Ready to Move,South,,Freehold,New Property,Main Road,86.4,[],True
Plot/Land for Sale in Sector 33 Gurgaon,9.95 Cr,4536 sqft,,3,9,2025-08-13 10:32:00.355055,Updated today,2025-08-13 12:00:00.000000,True,premium,['text_premium'],,,Plot,,,,,,,,Freehold,Resale,,63.6,[],True
2 BHK Apartment for Sale in Sector 68 Gurgaon,1.10 Cr,800 sqft,https://www.magicbricks.com/supertech-hues-sector-68-gurgaon-pdpid-4d4235303430323034,3,10,2025-08-13 10:32:00.358338,Updated today,2025-08-13 12:00:00.000000,False,standard,[],2,2,2 BHK,Unfurnished,1 out of 24,,Supertech Hues,Ready to Move,North,"1 Covered,",Freehold,Resale,,95.5,[],True
3 BHK Apartment for Sale in Block G Rajendra Park Gurgaon,55 Lac,928 sqft,,3,11,2025-08-13 10:32:00.364086,Updated 8 hours ago,2025-08-13 02:32:00.361354,False,standard,[],3,1,3 BHK,Semi-Furnished,2 out of 3,,,Ready to Move,North - East,1 Covered,Freehold,Resale,Main Road,90.9,[],True
2 BHK Builder Floor for Sale in Sector 89 Gurgaon,99 Lac,1103 sqft,https://www.magicbricks.com/smart-world-gems-sector-89-gurgaon-pdpid-4d4235333234333739,3,12,2025-08-13 10:32:00.366656,Updated 7 hours ago,2025-08-13 03:32:00.365058,False,standard,[],2,,2 BHK,Semi-Furnished,2 out of 4,,Smart World Gems,,,,,Resale,,72.7,[],True
2 BHK House for Sale in Sultanpur Gurgaon,28 Lac,540 sqft,,3,13,2025-08-13 10:32:00.372565,Updated 7 hours ago,2025-08-13 03:32:00.370552,False,standard,[],2,,2 BHK,Semi-Furnished,,,,Ready to Move,,,Freehold,Resale,,68.2,[],True
4 BHK Apartment for Sale in Sector 84 Gurgaon,1.95 Cr,1525 sqft,,3,14,2025-08-13 10:32:00.378210,Updated 7 hours ago,2025-08-13 03:32:00.376118,False,standard,[],3,,4 BHK,Semi-Furnished,Ground out of 3,,,Ready to Move,,,,Resale,,68.2,[],True
3 BHK Apartment for Sale in Sector 32 Sohna Gurgaon,2.85 Cr,1590 sqft,https://www.magicbricks.com/central-park-aqua-front-towers-sohna-sector-32-gurgaon-pdpid-4d4235313137373139,3,15,2025-08-13 10:32:00.380901,Updated today,2025-08-13 12:00:00.000000,False,standard,[],3,4,3 BHK,Semi-Furnished,7 out of 14,,Central Park Aqua Front Towers,Ready to Move,,1 Covered,Freehold,Resale,Pool,95.5,[],True
3 BHK Apartment for Sale in Sector 56 Gurgaon,1.23 Cr,1550 sqft,https://www.magicbricks.com/gurugram-cghs-sector-56-gurgaon-pdpid-4d4235303131333635,3,16,2025-08-13 10:32:00.383392,Updated 7 hours ago,2025-08-13 03:32:00.381852,False,standard,[],3,3,3 BHK,Semi-Furnished,6 out of 8,,Gurugram CGHS,Ready to Move,North - East,,Freehold,Resale,Main Road,95.5,[],True
2 BHK Apartment for Sale in Sector 89 Gurgaon,1.43 Cr,1103 sqft,https://www.magicbricks.com/smart-world-gems-sector-89-gurgaon-pdpid-4d4235333234333739,3,17,2025-08-13 10:32:00.386109,Updated 7 hours ago,2025-08-13 03:32:00.383939,False,standard,[],2,2,2 BHK,Unfurnished,1 out of 4,,Smart World Gems,,North,1 Covered,Freehold,Resale,Main Road,95.5,[],True
4 BHK Apartment for Sale in Sector 63 Gurgaon,7.25 Cr,2800 sqft,https://www.magicbricks.com/the-sixty-three-sector-63-gurgaon-pdpid-4d4235333934323635,3,18,2025-08-13 10:32:00.389549,Updated 5 hours ago,2025-08-13 05:32:00.387448,True,premium,"['text_premium', 'text_luxury']",5,4,4 BHK,Furnished,20 out of 40,,THE SIXTY THREE,,North - East,3 Covered,Freehold,Resale,Garden/Park,104.5,[],True
3 BHK Apartment for Sale in Gwal Pahari Gurgaon,1.52 Cr,1300 sqft,https://www.magicbricks.com/ansal-valley-view-estate-gwal-pahari-gurgaon-pdpid-4d4235303031323039,3,19,2025-08-13 10:32:00.391666,Updated 5 hours ago,2025-08-13 05:32:00.390311,True,premium,['text_premium'],2,2,3 BHK,Semi-Furnished,1 out of 17,,Ansal Valley View Estate,Ready to Move,North,1 Open,Freehold,Resale,,104.5,[],True
"4 BHK Builder Floor for Sale in Sushant Lok-I, Sector 43 Gurgaon",5.50 Cr,2125 sqft,,3,20,2025-08-13 10:32:00.399814,Updated 6 hours ago,2025-08-13 04:32:00.396931,True,premium,['text_premium'],4,2,4 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,East,"1 Covered,",Freehold,New Property,"Garden/Park, Main Road",100.0,[],True
3 BHK Apartment for Sale in Phase 2 Greenopolis Gurgaon,2 Cr,1450 sqft,https://www.magicbricks.com/orris-3c-greenopolis-sector-89-gurgaon-pdpid-4d4235303238343130,3,21,2025-08-13 10:32:00.403549,Updated 6 hours ago,2025-08-13 04:32:00.401114,True,premium,['text_premium'],3,3,3 BHK,Unfurnished,14 out of 14,,Orris 3c Greenopolis,Ready to Move,West,,Leasehold,New Property,Garden/Park,104.5,[],True
