title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking
2 BHK Apartment for Sale in Goregaon West Mumbai,₹2.35 Cr,979 sqft,https://www.magicbricks.com/chamunda-jewel-goregaon-west-mumbai-pdpid-4d4235303735303134,1,1,2025-08-11 10:24:54.282559,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,13 out of 19,,Chamunda Jewel,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Andheri West Mumbai,₹2 Cr,770 sqft,https://www.magicbricks.com/pearl-residency-andheri-west-mumbai-pdpid-4d4235303734393735,1,2,2025-08-11 10:24:54.284251,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,10 out of 14,,Pearl Residency,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Andheri West Mumbai,₹2.40 Cr,828 sqft,https://www.magicbricks.com/pearl-residency-andheri-west-mumbai-pdpid-4d4235303734393735,1,3,2025-08-11 10:24:54.285952,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Semi-Furnished,13 out of 14,,Pearl Residency,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Andheri East Mumbai,₹98 Lac,288 sqft,https://www.magicbricks.com/om-sai-ganga-chs-andheri-east-mumbai-pdpid-4d4235303734393131,1,4,2025-08-11 10:24:54.287467,Posted:   Yesterday,2025-08-10 12:00:00,1,,1 BHK,Semi-Furnished,4 out of 7,,Om Sai Ganga CHS,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Andheri East Mumbai,₹70 Lac,241 sqft,https://www.magicbricks.com/om-sai-ganga-chs-andheri-east-mumbai-pdpid-4d4235303734393131,1,5,2025-08-11 10:24:54.289087,Posted:   Yesterday,2025-08-10 12:00:00,1,,1 BHK,Unfurnished,1 out of 18,,Om Sai Ganga CHS,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Elphinstone Mumbai,₹2.10 Cr,536 sqft,https://www.magicbricks.com/bhairav-darshan-elphinstone-mumbai-pdpid-4d4235303734383430,1,6,2025-08-11 10:24:54.290561,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,1 out of 14,,Bhairav Darshan,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Elphinstone Mumbai,₹3.20 Cr,576 sqft,https://www.magicbricks.com/bhairav-darshan-elphinstone-mumbai-pdpid-4d4235303734383430,1,7,2025-08-11 10:24:54.291895,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Semi-Furnished,1 out of 14,,Bhairav Darshan,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Andheri East Mumbai,₹1.80 Cr,598 sqft,https://www.magicbricks.com/poonam-kirti-andheri-east-mumbai-pdpid-4d4235303734383234,1,8,2025-08-11 10:24:54.293213,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,7 out of 7,,Poonam Kirti,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Matunga West Mumbai,₹4.35 Cr,864 sqft,https://www.magicbricks.com/shreeji-heights-matunga-west-mumbai-pdpid-4d4235303734383038,1,9,2025-08-11 10:24:54.294634,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,25 out of 31,,Shreeji Heights,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Matunga West Mumbai,₹3.46 Cr,864 sqft,https://www.magicbricks.com/shreeji-heights-matunga-west-mumbai-pdpid-4d4235303734383038,1,10,2025-08-11 10:24:54.295991,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,16 out of 31,,Shreeji Heights,Ready to Move,,,,Resale,
4 BHK Apartment for Sale in Andheri East Mumbai,₹10 Cr,1800 sqft,https://www.magicbricks.com/rock-view-apartment-andheri-east-mumbai-pdpid-4d4235303734363637,1,11,2025-08-11 10:24:54.297257,Posted:   Yesterday,2025-08-10 12:00:00,4,,4 BHK,Furnished,6 out of 12,,Rock View Apartment,Ready to Move,,,,Resale,
3 BHK Apartment for Sale in Andheri East Mumbai,₹2.90 Cr,900 sqft,https://www.magicbricks.com/shree-vastu-enclave-andheri-east-mumbai-pdpid-4d4235303734363633,1,12,2025-08-11 10:24:54.298562,Posted:   Yesterday,2025-08-10 12:00:00,3,,3 BHK,Unfurnished,3 out of 12,,Shree Vastu Enclave,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Jankalyan Nagar Mumbai,₹1.15 Cr,539 sqft,https://www.magicbricks.com/gurukrupa-marina-enclave-jankalyan-nagar-mumbai-pdpid-4d4235303732393039,1,13,2025-08-11 10:24:54.300390,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Unfurnished,2 out of 2,,Gurukrupa Marina Enclave,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kandivali East Mumbai,₹1.12 Cr,648 sqft,https://www.magicbricks.com/sai-vihar-kandivali-east-mumbai-pdpid-4d4235303734313136,1,14,2025-08-11 10:24:54.302582,Posted:   Yesterday,2025-08-10 12:00:00,3,,2 BHK,Unfurnished,2 out of 7,,Sai Vihar,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Mira Road Area Mumbai,₹65 Lac,504 sqft,https://www.magicbricks.com/neha-heena-presidency-mira-road-mumbai-pdpid-4d4235303733373635,1,16,2025-08-11 10:24:54.304783,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Furnished,4 out of 14,,Neha Heena Presidency,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Worli Mumbai,₹4.50 Cr,576 sqft,https://www.magicbricks.com/poonam-apartments-worli-mumbai-pdpid-4d4235303733373334,1,17,2025-08-11 10:24:54.306116,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,Ground out of 17,,Poonam Apartments,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Worli Mumbai,₹3.50 Cr,756 sqft,https://www.magicbricks.com/poonam-apartments-worli-mumbai-pdpid-4d4235303733373334,1,18,2025-08-11 10:24:54.307909,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,Ground out of 7,,Poonam Apartments,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kandivali West Mumbai,₹2.60 Cr,871 sqft,https://www.magicbricks.com/mangalmay-tower-kandivali-west-mumbai-pdpid-4d4235303733363231,1,20,2025-08-11 10:24:54.309679,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Furnished,13 out of 23,,Mangalmay Tower,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kandivali West Mumbai,₹1.20 Cr,426 sqft,https://www.magicbricks.com/sethia-kalpavruksh-heights-kandivali-west-mumbai-pdpid-4d4235303835333333,1,21,2025-08-11 10:24:54.311151,Updated today,2025-08-11 12:00:00,2,,1 BHK,Furnished,19 out of 23,,Sethia Kalpavruksh Heights,Ready to Move,North,,Freehold,New Property,Main Road
2 BHK Apartment for Sale in Ghatkopar Mumbai,₹1.95 Cr,526 sqft,https://www.magicbricks.com/a-&-o-f-residences-ghatkopar-mumbai-pdpid-4d4235303737303434,1,22,2025-08-11 10:24:54.312409,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Semi-Furnished,4 out of 15,,A & O F Residences,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kurla East Mumbai,₹90 Lac,662 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,23,2025-08-11 10:24:54.313691,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,1 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹82 Lac,468 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,24,2025-08-11 10:24:54.314936,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Semi-Furnished,4 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Qureshi Nagar Mumbai,₹1.10 Cr,662 sqft,https://www.magicbricks.com/galaxy-apartment-qureshi-nagar-mumbai-pdpid-4d4235303736393631,1,25,2025-08-11 10:24:54.316412,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,1 out of 20,,Galaxy Apartment,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹85 Lac,468 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,26,2025-08-11 10:24:54.317954,Posted:   Yesterday,2025-08-10 12:00:00,1,,1 BHK,Unfurnished,1 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Qureshi Nagar Mumbai,₹1.10 Cr,662 sqft,https://www.magicbricks.com/galaxy-apartment-qureshi-nagar-mumbai-pdpid-4d4235303736393631,1,27,2025-08-11 10:24:54.319563,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,1 out of 20,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kurla East Mumbai,₹90 Lac,662 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,28,2025-08-11 10:24:54.320875,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,2 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
1 BHK Apartment for Sale in Kurla East Mumbai,₹68 Lac,468 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,29,2025-08-11 10:24:54.322131,Posted:   Yesterday,2025-08-10 12:00:00,2,,1 BHK,Semi-Furnished,17 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
2 BHK Apartment for Sale in Kurla East Mumbai,₹1.30 Cr,662 sqft,https://www.magicbricks.com/galaxy-apartment-kurla-east-mumbai-pdpid-4d4235303736393631,1,30,2025-08-11 10:24:54.323375,Posted:   Yesterday,2025-08-10 12:00:00,2,,2 BHK,Unfurnished,6 out of 17,,Galaxy Apartment,Ready to Move,,,,Resale,
