title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
1 BHK Apartment for Sale in Pali Hill Mumbai,34 Lac,299 sqft,https://www.magicbricks.com/nirvana-alive-phase-1-and-2-pali-hill-mumbai-pdpid-4d4235323333353331,3,7,2025-08-12 11:08:56.869741,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Furnished,2 out of 4,,Nirvana Alive Phase 1 and 2,Ready to Move,,,,Resale,,84.2,[],True
4 BHK Apartment for Sale in Goregaon West Mumbai,6.50 Cr,2284 sqft,https://www.magicbricks.com/imperial-heights-the-epitome-goregaon-west-mumbai-pdpid-4d4235323333343739,3,8,2025-08-12 11:08:56.871014,Posted: Yesterday,2025-08-11 12:00:00.000000,4,,4 BHK,Furnished,31 out of 43,,Imperial Heights The Epitome,Ready to Move,,,,Resale,,84.2,[],True
4 BHK Apartment for Sale in Best Nagar Goregaon West Mumbai,6.50 Cr,2250 sqft,https://www.magicbricks.com/imperial-heights-the-epitome-best-nagar-goregaon-west-mumbai-pdpid-4d4235323333343739,3,9,2025-08-12 11:08:56.872280,Posted: Yesterday,2025-08-11 12:00:00.000000,4,,4 BHK,Furnished,31 out of 43,,Imperial Heights The Epitome,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Bandra West Mumbai,1.70 Cr,288 sqft,https://www.magicbricks.com/nelnom-apartment-bandra-west-mumbai-pdpid-4d4235323332353637,3,10,2025-08-12 11:08:56.873559,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Semi-Furnished,Ground out of 3,,Nelnom Apartment,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Borivali West Mumbai,95 Lac,432 sqft,https://www.magicbricks.com/dedhia-nakshatra-borivali-west-mumbai-pdpid-4d4235323332323135,3,11,2025-08-12 11:08:56.875227,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,1 BHK,Unfurnished,5 out of 22,,Dedhia Nakshatra,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Chandivali Mumbai,1.99 Cr,648 sqft,https://www.magicbricks.com/mahindra-alcove-chandivali-mumbai-pdpid-4d4235323331393831,3,12,2025-08-12 11:08:56.877394,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Unfurnished,5 out of 13,,Mahindra Alcove,,,,,Resale,,78.9,[],True
2 BHK Apartment for Sale in Chandivali Mumbai,2 Cr,731 sqft,https://www.magicbricks.com/mahindra-alcove-chandivali-mumbai-pdpid-4d4235323331393831,3,13,2025-08-12 11:08:56.878891,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Semi-Furnished,12 out of 17,,Mahindra Alcove,,,,,Resale,,78.9,[],True
1 BHK Apartment for Sale in Nalasopara East Mumbai,37 Lac,482 sqft,https://www.magicbricks.com/sai-crystal-empire-nalasopara-east-mumbai-pdpid-4d4235323331383835,3,14,2025-08-12 11:08:56.880223,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,1 BHK,Semi-Furnished,6 out of 14,,Sai Crystal Empire,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Nalasopara East Mumbai,38 Lac,475 sqft,https://www.magicbricks.com/sai-crystal-empire-nalasopara-east-mumbai-pdpid-4d4235323331383835,3,15,2025-08-12 11:08:56.882624,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Unfurnished,10 out of 15,,Sai Crystal Empire,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Vasai West Mumbai,75 Lac,726 sqft,https://www.magicbricks.com/dattani-village-building-no-2-vasai-west-mumbai-pdpid-4d4235323331343337,3,16,2025-08-12 11:08:56.884421,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Semi-Furnished,1 out of 7,,Dattani Village Building No 2,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Naigaon East Mumbai,65 Lac,641 sqft,https://www.magicbricks.com/navkar-city-phase-2-naigaon-east-mumbai-pdpid-4d4235323331333631,3,17,2025-08-12 11:08:56.885934,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Semi-Furnished,8 out of 15,,Navkar City Phase 2,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Andheri West Mumbai,1.60 Cr,680 sqft,https://www.magicbricks.com/sagar-caspian-andheri-west-mumbai-pdpid-4d4235323235373733,3,18,2025-08-12 11:08:56.887344,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Unfurnished,4 out of 8,,Sagar Caspian,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Andheri West Mumbai,2.10 Cr,972 sqft,https://www.magicbricks.com/sagar-caspian-andheri-west-mumbai-pdpid-4d4235323235373733,3,19,2025-08-12 11:08:56.889099,Posted: Yesterday,2025-08-11 12:00:00.000000,3,,3 BHK,Unfurnished,7 out of 7,,Sagar Caspian,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Mulund East Mumbai,1.10 Cr,360 sqft,https://www.magicbricks.com/neelam-nagar-11-d-chs-ltd-mulund-east-mumbai-pdpid-4d4235323235373333,3,20,2025-08-12 11:08:56.890755,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Furnished,3 out of 8,,Neelam Nagar 11 D CHS Ltd,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Andheri East Mumbai,1.85 Cr,1008 sqft,https://www.magicbricks.com/poonam-jewel-andheri-east-mumbai-pdpid-4d4235323134313033,3,21,2025-08-12 11:08:56.892263,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Furnished,6 out of 6,,Poonam jewel,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Mira Road East Mumbai,95 Lac,765 sqft,https://www.magicbricks.com/jp-north-barcelona-mira-road-east-mumbai-pdpid-4d4235323335353037,3,23,2025-08-12 11:08:56.894917,Posted: Yesterday,2025-08-11 12:00:00.000000,6,,2 BHK,Unfurnished,17 out of 25,,JP North Barcelona,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Mira Road East Mumbai,95 Lac,765 sqft,https://www.magicbricks.com/jp-north-barcelona-mira-road-east-mumbai-pdpid-4d4235323335353037,3,24,2025-08-12 11:08:56.896521,Posted: Yesterday,2025-08-11 12:00:00.000000,6,,2 BHK,Unfurnished,17 out of 25,,JP North Barcelona,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Mira Road East Mumbai,63 Lac,557 sqft,https://www.magicbricks.com/jp-north-barcelona-mira-road-east-mumbai-pdpid-4d4235323335353037,3,25,2025-08-12 11:08:56.898017,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Unfurnished,Upper Basement out of 25,,JP North Barcelona,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Matunga East Mumbai,5.39 Cr,1008 sqft,https://www.magicbricks.com/devi-sadan-apartment-matunga-east-mumbai-pdpid-4d4235323335353031,3,26,2025-08-12 11:08:56.899375,Posted: Yesterday,2025-08-11 12:00:00.000000,3,,3 BHK,Unfurnished,17 out of 18,,Devi Sadan Apartment,,,,,Resale,,78.9,[],True
3 BHK Apartment for Sale in Powai Mumbai,2.90 Cr,1188 sqft,https://www.magicbricks.com/shapoorji-pallonji-vicinia-powai-mumbai-pdpid-4d4235323333353437,3,28,2025-08-12 11:08:56.901509,Posted: Yesterday,2025-08-11 12:00:00.000000,3,,3 BHK,Semi-Furnished,Lower Basement out of 20,,Shapoorji Pallonji Vicinia,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Powai Mumbai,3.20 Cr,808 sqft,https://www.magicbricks.com/shapoorji-pallonji-vicinia-powai-mumbai-pdpid-4d4235323333353437,3,29,2025-08-12 11:08:56.902930,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,3 BHK,Unfurnished,6 out of 21,,Shapoorji Pallonji Vicinia,,,,,Resale,,78.9,[],True
2 BHK Apartment for Sale in Andheri East Mumbai,1.25 Cr,478 sqft,https://www.magicbricks.com/dsk-madhukosh-phase-2-andheri-east-mumbai-pdpid-4d4235323332323739,3,30,2025-08-12 11:08:56.904272,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Furnished,11 out of 12,,DSK Madhukosh Phase 2,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Vasai West Mumbai,59 Lac,601 sqft,https://www.magicbricks.com/rajhans-residential-complex-vasai-west-mumbai-pdpid-4d4235323331343133,4,1,2025-08-12 11:09:01.799512,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Semi-Furnished,3 out of 6,,Rajhans Residential Complex,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Kandivali West Mumbai,1.30 Cr,396 sqft,https://www.magicbricks.com/konark-enclave-kandivali-west-mumbai-pdpid-4d4235323131343539,4,2,2025-08-12 11:09:01.800778,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,1 BHK,Unfurnished,2 out of 6,,Konark Enclave,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Matunga West Mumbai,1.20 Cr,216 sqft,https://www.magicbricks.com/shyam-chs-matunga-west-mumbai-pdpid-4d4235323131333031,4,3,2025-08-12 11:09:01.802095,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Unfurnished,7 out of 9,,shyam chs,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Chembur Mumbai,2 Cr,529 sqft,https://www.magicbricks.com/shweta-chs-chembur-mumbai-pdpid-4d4235323131323933,4,4,2025-08-12 11:09:01.803396,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Semi-Furnished,13 out of 14,,Shweta Chs,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Nalasopara West Mumbai,27 Lac,239 sqft,https://www.magicbricks.com/shreenath-nagar-nalasopara-west-mumbai-pdpid-4d4235323131323133,4,5,2025-08-12 11:09:01.804631,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Unfurnished,4 out of 7,,Shreenath nagar,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Goregaon West Mumbai,1.95 Cr,729 sqft,https://www.magicbricks.com/mahindra-ge-links-goregaon-west-mumbai-pdpid-4d4235323236333433,4,6,2025-08-12 11:09:01.805862,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Unfurnished,1 out of 16,,Mahindra GE Links,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Goregaon West Mumbai,2.08 Cr,726 sqft,https://www.magicbricks.com/mahindra-ge-links-goregaon-west-mumbai-pdpid-4d4235323236333433,4,7,2025-08-12 11:09:01.807106,Posted: Yesterday,2025-08-11 12:00:00.000000,2,,2 BHK,Unfurnished,8 out of 8,,Mahindra GE Links,Ready to Move,,,,Resale,,84.2,[],True
1 BHK Apartment for Sale in Andheri East Mumbai,1 Cr,281 sqft,https://www.magicbricks.com/shirin-apartment-andheri-east-mumbai-pdpid-4d4235323236323137,4,8,2025-08-12 11:09:01.808519,Posted: Yesterday,2025-08-11 12:00:00.000000,1,,1 BHK,Unfurnished,6 out of 6,,Shirin Apartment,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Chembur Mumbai,2.70 Cr,560 sqft,https://www.magicbricks.com/godrej-codename-rk-studio-chembur-mumbai-pdpid-4d4235313932303835,4,9,2025-08-12 11:09:01.810127,Updated today,2025-08-12 12:00:00.000000,2,2,2 BHK,Semi-Furnished,8 out of 14,,Godrej Codename RK studio,Ready to Move,,,,Resale,,89.5,[],True
2 BHK Apartment for Sale in Koldongri Vile Parle East Mumbai,2.40 Cr,650 sqft,https://www.magicbricks.com/galaxy-pinnacle-koldongri-vile-parle-east-mumbai-pdpid-4d4235303638363030,4,11,2025-08-12 11:09:01.812062,Updated today,2025-08-12 12:00:00.000000,2,,2 BHK,Furnished,5 out of 11,,Galaxy Pinnacle,Ready to Move,East,,,Resale,,89.5,[],True
1 BHK Apartment for Sale in Mulund West Mumbai,79 Lac,318 sqft,https://www.magicbricks.com/shree-mangesh-shraddha-priva-mulund-west-mumbai-pdpid-4d4235333933303035,4,14,2025-08-12 11:09:01.814746,Updated today,2025-08-12 12:00:00.000000,2,,1 BHK,Unfurnished,6 out of 20,,Shree Mangesh Shraddha Priva,Ready to Move,North - East,,Freehold,New Property,Main Road,100.0,[],True
3 BHK Apartment for Sale in Andheri West Mumbai,4.51 Cr,1330 sqft,https://www.magicbricks.com/wadhwa-the-nest-andheri-west-mumbai-pdpid-4d4235303037363633,4,16,2025-08-12 11:09:01.816997,Updated today,2025-08-12 12:00:00.000000,3,4,3 BHK,Unfurnished,7 out of 12,,Wadhwa The Nest,Ready to Move,West,2 Covered,Freehold,Resale,Pool,110.5,[],True
3 BHK Apartment for Sale in Chembur Mumbai,2.58 Cr,1050 sqft,https://www.magicbricks.com/rajshree-daisy-chembur-mumbai-pdpid-4d4235303438343038,4,18,2025-08-12 11:09:01.819005,Updated today,2025-08-12 12:00:00.000000,3,3,3 BHK,Semi-Furnished,6 out of 9,,Rajshree Daisy,Ready to Move,West,,Co-operative Society,Resale,"Garden/Park, Main Road",105.3,[],True
2 BHK Apartment for Sale in Goregaon East Mumbai,2.35 Cr,602 sqft,https://www.magicbricks.com/arkade-aspire-goregaon-east-mumbai-pdpid-4d4235333331323633,4,19,2025-08-12 11:09:01.820570,Updated today,2025-08-12 12:00:00.000000,2,,2 BHK,Unfurnished,8 out of 22,,ARKADE Aspire,Ready to Move,East,,Freehold,Resale,Main Road,100.0,[],True
1 BHK Apartment for Sale in Ghatkopar West Mumbai,1.30 Cr,480 sqft,https://www.magicbricks.com/parasmani-chs-ghatkopar-west-mumbai-pdpid-4d4235303532353737,4,20,2025-08-12 11:09:01.822041,Updated today,2025-08-12 12:00:00.000000,1,3,1 BHK,Unfurnished,4 out of 6,,Parasmani CHS,Ready to Move,South,,Co-operative Society,Resale,Main Road,105.3,[],True
2 BHK Apartment for Sale in Andheri West Mumbai,3.15 Cr,774 sqft,https://www.magicbricks.com/shree-naman-habitat-andheri-west-mumbai-pdpid-4d4235303030323832,4,22,2025-08-12 11:09:01.824144,Updated today,2025-08-12 12:00:00.000000,2,,2 BHK,Unfurnished,6 out of 16,,Shree Naman Habitat,Ready to Move,East,2 Covered,Co-operative Society,Resale,Main Road,105.3,[],True
1 BHK Apartment for Sale in Bhandup West Mumbai,80 Lac,450 sqft,https://www.magicbricks.com/srishti-elegance-bhandup-west-mumbai-pdpid-4d4235303735313135,4,25,2025-08-12 11:09:01.827048,Updated today,2025-08-12 12:00:00.000000,,,1 BHK,,,,Srishti Elegance,Ready to Move,,,,Resale,,68.4,[],True
1 BHK Apartment for Sale in Vile Parle West Mumbai,2.10 Cr,690 sqft,https://www.magicbricks.com/kunal-apartment-vile-parle-west-mumbai-pdpid-4d4235303339383738,4,26,2025-08-12 11:09:01.828749,Updated today,2025-08-12 12:00:00.000000,1,1,1 BHK,Furnished,4 out of 4,,Kunal Apartment,Ready to Move,East,,Freehold,Resale,Garden/Park,105.3,[],True
1 BHK Apartment for Sale in Prabhadevi Mumbai,2.05 Cr,385 sqft,https://www.magicbricks.com/sugee-atharva-prabhadevi-mumbai-pdpid-4d4235343138363235,4,27,2025-08-12 11:09:01.830272,Updated today,2025-08-12 12:00:00.000000,2,1,1 BHK,Semi-Furnished,17 out of 23,,Sugee Atharva,Ready to Move,East,,,Resale,Garden/Park,100.0,[],True
