title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.40 Cr,1858 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,5,19,2025-08-12 22:53:39.983514,Updated 5 days ago,2025-08-07 22:53:39.982571,False,standard,[],5,3,4 BHK,Semi-Furnished,Ground out of 36,,Tulip Crimson,,,2 Covered,Freehold,Resale,,86.4,[],True
3 BHK Apartment for Sale in Sector 109 Gurgaon,3.10 Cr,2095 sqft,https://www.magicbricks.com/ats-kocoon-sector-109-gurgaon-pdpid-4d4235303233353339,5,20,2025-08-12 22:53:39.984811,Updated 3 days ago,2025-08-09 22:53:39.983872,True,premium,['text_premium'],4,,3 BHK,Semi-Furnished,7 out of 25,,ATS Kocoon,Ready to Move,,,,Resale,,86.4,[],True
"2 BHK Builder Floor for Sale in Civil Lines, Delhi Gurgaon Expressway Gurgaon",85 Lac,250 sqft,,5,21,2025-08-12 22:53:39.987731,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],2,,2 BHK,Semi-Furnished,3 out of 3,,,Ready to Move,Read more,,,Resale,Main Road,86.4,['Missing property URL'],False
2 BHK Apartment for Sale in Sector 33 Sohna Gurgaon,1.65 Cr,77 sqm,https://www.magicbricks.com/godrej-nature-plus-sohna-sector-33-gurgaon-pdpid-4d4235313132333731,5,22,2025-08-12 22:53:39.989094,Updated 4 days ago,2025-08-08 22:53:39.988132,True,premium,['text_premium'],2,3,2 BHK,,10 out of 22,,Godrej Nature Plus,Ready to Move,East,"1 Covered,",Freehold,Resale,Main Road,104.5,[],True
2 BHK Apartment for Sale in Sector 88B Gurgaon,1.76 Cr,1350 sqft,https://www.magicbricks.com/vatika-xpressions-sector-88b-gurgaon-pdpid-4d4235303833383038,5,23,2025-08-12 22:53:39.990326,Updated 5 days ago,2025-08-07 22:53:39.989471,False,standard,[],2,2,2 BHK,Unfurnished,2 out of 3,,Vatika Xpressions,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Sector 103 Gurgaon,3.50 Cr,1660 sqft,https://www.magicbricks.com/godrej-vrikshya-sector-103-gurgaon-pdpid-4d4235343232353835,5,24,2025-08-12 22:53:39.991609,Updated 4 days ago,2025-08-08 22:53:39.990718,False,standard,[],2,3,2 BHK,Unfurnished,19 out of 35,,Godrej Vrikshya,,North - West,,Freehold,Resale,Main Road,90.9,[],True
1 BHK Apartment for Sale in New Palam Vihar Sector 110 Gurgaon,25 Lac,250 sqft,,5,25,2025-08-12 22:53:39.994180,Updated 4 days ago,2025-08-08 22:53:39.993327,False,standard,[],1,1,1 BHK,Unfurnished,Upper Basement out of 7,,,Ready to Move,,,,Resale,,72.7,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 111 Gurgaon,4.74 Cr,1399 sqft,https://www.magicbricks.com/puri-diplomatic-residences-sector-111-gurgaon-pdpid-4d4235343139333031,5,26,2025-08-12 22:53:39.995333,Updated 6 days ago,2025-08-06 22:53:39.994531,True,luxury,['text_luxury'],4,3,3 BHK,Semi-Furnished,1 out of 32,,Puri Diplomatic Residences,,Read more,,,Resale,Read more,95.5,[],True
"3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon",2.65 Cr,1550 sqft,,5,27,2025-08-12 22:53:39.998862,Updated 3 days ago,2025-08-09 22:53:39.997710,True,premium,['text_premium'],3,2,3 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,North,,Freehold,Resale,"Garden/Park, Main Road",95.5,['Missing property URL'],False
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",4.40 Cr,2623 sqft,https://www.magicbricks.com/signature-global-de-luxe-dxp-sector-37d-gurgaon-pdpid-4d4235343139383533,5,28,2025-08-12 22:53:40.000215,Updated 20 hours ago,2025-08-12 02:53:39.999259,False,standard,[],3,3,3 BHK,Furnished,30 out of 34,,Signature Global DE LUXE DXP,,East,,Freehold,New Property,"Pool, Garden/Park",90.9,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,1.30 Cr,1081 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,5,29,2025-08-12 22:53:40.001636,Updated 3 days ago,2025-08-09 22:53:40.000618,True,premium,['text_premium'],2,3,3 BHK,Furnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,West,,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
3 BHK Apartment for Sale in Sector 2 Sohna Gurgaon,1.80 Cr,1465 sqft,https://www.magicbricks.com/lorven-ashiana-mulberry-sohna-sector-2-gurgaon-pdpid-4d4235303738383139,5,30,2025-08-12 22:53:40.002998,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],2,4,3 BHK,Semi-Furnished,8 out of 17,,Lorven Ashiana Mulberry,Ready to Move,East,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
2 BHK Apartment for Sale in Sector 67A Gurgaon,80 Lac,650 sqft,https://www.magicbricks.com/pyramid-urban67a-sector-67a-gurgaon-pdpid-4d4235313130313731,6,1,2025-08-12 22:53:45.832587,Updated 6 days ago,2025-08-06 22:53:45.831805,True,premium,['text_premium'],2,2,2 BHK,Semi-Furnished,4 out of 12,,Pyramid Urban67A,,,,,Resale,,86.4,[],True
"2 BHK Apartment for Sale in Sector 99A, Delhi Gurgaon Expressway Gurgaon",55 Lac,485 sqft,https://www.magicbricks.com/conscient-habitat-sector-99a-gurgaon-pdpid-4d4235323835393439,6,2,2025-08-12 22:53:45.833960,Updated 6 days ago,2025-08-06 22:53:45.833017,False,standard,[],2,1,2 BHK,Unfurnished,5 out of 12,,Conscient Habitat,Ready to Move,East,,Power Of Attorney,Resale,Garden/Park,95.5,[],True
4 BHK House for Sale in Sector 109 Gurgaon,8.50 Cr,1500 sqft,https://www.magicbricks.com/sobha-international-city-sector-109-gurgaon-pdpid-4d4235303130343136,6,3,2025-08-12 22:53:45.835366,Updated 3 days ago,2025-08-09 22:53:45.834343,False,standard,[],4,2,4 BHK,Semi-Furnished,1 out of 2,,Sobha International City,Ready to Move,South -West,2 Open,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sihi Village Sector 84 Gurgaon,2.30 Cr,1700 sqft,,6,4,2025-08-12 22:53:45.838824,Updated 6 days ago,2025-08-06 22:53:45.837752,True,premium,['text_premium'],3,3,3 BHK,Furnished,1 out of 3,,,Ready to Move,Read more,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
"2 BHK Apartment for Sale in Sector 95A, Pataudi Road Gurgaon",82 Lac,654 sqft,https://www.magicbricks.com/signature-the-roselia-sector-95a-gurgaon-pdpid-4d4235303937303835,6,5,2025-08-12 22:53:45.840048,Updated 3 days ago,2025-08-09 22:53:45.839206,False,standard,[],2,,2 BHK,Semi-Furnished,15 out of 17,,Signature The Roselia,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Phase 1 DLF Gurgaon,3 Cr,1800 sqft,https://www.magicbricks.com/dlf-city-plot-phase-1-dlf-phase-1-gurgaon-pdpid-4d4235303934333035,6,6,2025-08-12 22:53:45.841493,Updated 3 days ago,2025-08-09 22:53:45.840510,True,premium,['text_premium'],3,3,3 BHK,Furnished,3 out of 4,,DLF City Plot Phase 1,Ready to Move,East,"2 Covered,",Freehold,Resale,"Garden/Park, Main Road",109.1,[],True
3 BHK Builder Floor for Sale in Sushant Lok Gurgaon,3 Cr,1500 sqft,,6,7,2025-08-12 22:53:45.844697,Updated 3 days ago,2025-08-09 22:53:45.843697,False,standard,[],3,4,3 BHK,Unfurnished,1 out of 3,,,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road",86.4,['Missing property URL'],False
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",64 Lac,516 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,6,8,2025-08-12 22:53:45.845875,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],1,1,2 BHK,Semi-Furnished,4 out of 11,,The Trisara Apex Our Homes,Ready to Move,,,Freehold,Resale,,86.4,[],True
2 BHK Apartment for Sale in Sector 5 Sohna Gurgaon,38 Lac,525 sqft,,6,9,2025-08-12 22:53:45.848274,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],2,,2 BHK,Unfurnished,13 out of 15,,,Ready to Move,,,,Resale,,77.3,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 90 Gurgaon,3 Cr,2727 sqft,https://www.magicbricks.com/dlf-new-town-heights-1-sector-90-gurgaon-pdpid-4d4235303836383036,6,10,2025-08-12 22:53:45.849409,Updated 3 days ago,2025-08-09 22:53:45.848638,False,standard,[],4,,4 BHK,Semi-Furnished,24 out of 26,,DLF New Town Heights 1,Ready to Move,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 35 Sohna Gurgaon,1.25 Cr,850 sqft,,6,11,2025-08-12 22:53:45.853024,Updated 4 days ago,2025-08-08 22:53:45.851532,False,standard,[],2,3,3 BHK,Unfurnished,1 out of 4,,,Ready to Move,West,,Co-operative Society,Resale,Garden/Park,86.4,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 30 Gurgaon,1.25 Cr,1350 sqft,https://www.magicbricks.com/luxury-villa-sector-30-gurgaon-pdpid-4d4235323037303739,6,12,2025-08-12 22:53:45.854090,Updated yesterday,2025-08-11 12:00:00.000000,True,luxury,['text_luxury'],2,,3 BHK,Furnished,2 out of 5,,Luxury Villa,Ready to Move,,,,Resale,,86.4,[],True
4 BHK Apartment for Sale in Sector 54 Gurgaon,20 Cr,3175 sqft,,6,13,2025-08-12 22:53:45.857322,Updated 4 days ago,2025-08-08 22:53:45.856252,True,premium,['text_premium'],6,4,4 BHK,Semi-Furnished,6 out of 38,,,Ready to Move,South -West,"3 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,['Missing property URL'],False
10 BHK House for Sale in Phase 2 Laxman Vihar Gurgaon,1.45 Cr,800 sqft,,6,14,2025-08-12 22:53:45.860520,Updated 4 days ago,2025-08-08 22:53:45.859408,True,premium,['text_premium'],8,2,10 BHK,Semi-Furnished,1 out of 3,,,Ready to Move,North - East,"2 Covered,",Freehold,Resale,Main Road,100.0,['Missing property URL'],False
3 BHK House for Sale in Sector 67 Gurgaon,29 Lac,900 sqft,,6,15,2025-08-12 22:53:45.863007,Updated 4 days ago,2025-08-08 22:53:45.862231,False,standard,[],2,,3 BHK,Semi-Furnished,Ground out of 1,,,Ready to Move,,,,Resale,,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 48 Gurgaon,7 Cr,2000 sqft,https://www.magicbricks.com/bella-vista-central-park-2-sector-48-gurgaon-pdpid-4d4235313333303631,6,16,2025-08-12 22:53:45.864487,Updated 3 days ago,2025-08-09 22:53:45.863520,False,standard,[],3,3,3 BHK,Furnished,3 out of 35,,Bella Vista Central Park 2,Ready to Move,East,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
5 BHK Apartment for Sale in Sector 106 Gurgaon,5.50 Cr,4250 sqft,https://www.magicbricks.com/paras-dews-sector-106-gurgaon-pdpid-4d4235303130333033,6,17,2025-08-12 22:53:45.865829,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],5,5,5 BHK,Semi-Furnished,24 out of 24,,Paras Dews,Ready to Move,North,2 Covered,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
4 BHK Builder Floor for Sale in Sector 57 Gurgaon,3.50 Cr,275 sqyrd,,6,18,2025-08-12 22:53:45.869048,Updated 3 days ago,2025-08-09 22:53:45.867989,True,premium,['text_premium'],4,2,4 BHK,Semi-Furnished,1 out of 4,,,Ready to Move,South - East,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
4 BHK Builder Floor for Sale in Block J South City 1 Gurgaon,7.30 Cr,3800 sqft,,6,19,2025-08-12 22:53:45.872115,Updated 4 days ago,2025-08-08 22:53:45.871110,True,premium,['text_premium'],5,2,4 BHK,Semi-Furnished,2 out of 4,,,Ready to Move,North - West,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 48 Gurgaon,16 Cr,3931 sqft,https://www.magicbricks.com/central-park-resorts-sky-villas-sector-48-gurgaon-pdpid-4d4235313836303435,6,20,2025-08-12 22:53:45.873516,Updated 6 days ago,2025-08-06 22:53:45.872552,True,premium,['text_premium'],6,4,4 BHK,Semi-Furnished,6 out of 17,,Central Park Resorts Sky Villas,Ready to Move,,2 Covered,Freehold,Resale,Garden/Park,104.5,[],True
3 BHK Builder Floor for Sale in Sector 63A Gurgaon,3 Cr,1950 sqft,https://www.magicbricks.com/anant-raj-estate-sector-63a-gurgaon-pdpid-4d4235303233383439,6,21,2025-08-12 22:53:45.874932,Updated 5 days ago,2025-08-07 22:53:45.873928,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Furnished,2 out of 4,,Anant Raj Estate,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,109.1,[],True
Plot/Land for Sale in Shanti Nagar Sector 11 Gurgaon,1.40 Cr,936 sqft,,6,22,2025-08-12 22:53:45.877250,Updated 6 days ago,2025-08-06 22:53:45.876492,False,standard,[],,,Plot,,,,,,9 m,,,Resale,,54.5,['Missing property URL'],False
4 BHK Apartment for Sale in Parsvnath Exotica Gurgaon,10.20 Cr,3390 sqft,,6,23,2025-08-12 22:53:45.880276,Updated 5 days ago,2025-08-07 22:53:45.879254,True,premium,"['text_premium', 'text_luxury']",5,6,4 BHK,Semi-Furnished,Ground out of 8,,,Ready to Move,,,Freehold,Resale,Garden/Park,90.9,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 43 Gurgaon,5.70 Cr,2066 sqft,https://www.magicbricks.com/dlf-richmond-park-sector-43-gurgaon-pdpid-4d4235303031343333,6,24,2025-08-12 22:53:45.881638,Updated 6 days ago,2025-08-06 22:53:45.880678,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,14 out of 20,,DLF Richmond Park,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
5 BHK House for Sale in Sector 4 Gurgaon,10 Cr,4456 sqft,,6,25,2025-08-12 22:53:45.884178,Updated 3 days ago,2025-08-09 22:53:45.883360,False,standard,[],4,,5 BHK,Unfurnished,,,,Ready to Move,,,,Resale,Garden/Park,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 84 Gurgaon,1.80 Cr,1750 sqft,https://www.magicbricks.com/ss-the-coralwood-sector-84-gurgaon-pdpid-4d4235303137373030,6,26,2025-08-12 22:53:45.885571,Updated 6 days ago,2025-08-06 22:53:45.884587,False,standard,[],3,2,3 BHK,Semi-Furnished,11 out of 21,,SS The Coralwood,Ready to Move,North,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
4 BHK Apartment for Sale in Dwarka Expressway Gurgaon,6.50 Cr,2700 sqft,https://www.magicbricks.com/m3m-mansion-dwarka-expressway-gurgaon-pdpid-4d4235343139383537,6,27,2025-08-12 22:53:45.886728,Updated 4 days ago,2025-08-08 22:53:45.885940,True,luxury,['text_luxury'],5,,4 BHK,Unfurnished,6 out of 30,,M3M Mansion,,Read more,,,Resale,"Garden/Park, Pool",90.9,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,4.65 Cr,2450 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-dlf-phase-2-gurgaon-pdpid-4d4235303934333039,6,28,2025-08-12 22:53:45.888061,Updated 6 days ago,2025-08-06 22:53:45.887111,False,standard,[],3,4,3 BHK,Furnished,3 out of 4,,DLF City Plot Phase 2,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",95.5,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,1.95 Cr,1000 sqft,https://www.magicbricks.com/landmark-residency-sector-103-gurgaon-pdpid-4d4235303234323531,6,29,2025-08-12 22:53:45.889474,Updated 3 days ago,2025-08-09 22:53:45.888477,True,premium,['text_premium'],2,3,3 BHK,Semi-Furnished,9 out of 14,,Landmark Residency,Ready to Move,East,"2 Covered,",Freehold,Resale,Garden/Park,109.1,[],True
4 BHK Builder Floor for Sale in South City 1 Gurgaon,3.99 Cr,2584 sqft,,6,30,2025-08-12 22:53:45.892599,Updated 6 days ago,2025-08-06 22:53:45.891603,False,standard,[],5,4,4 BHK,Semi-Furnished,3 out of 4,,,Ready to Move,South,,Freehold,Resale,"Garden/Park, Main Road",86.4,['Missing property URL'],False
Studio Apartment for Sale in Sector 57 Gurgaon,1.69 Cr,12100 sqft,https://www.magicbricks.com/m3m-paragon-57-sector-57-gurgaon-pdpid-4d4235333930323739,7,1,2025-08-12 22:53:49.882238,Updated 4 days ago,2025-08-08 22:53:49.881123,True,premium,['text_premium'],2,1,Studio,Unfurnished,11 out of 14,,M3M Paragon 57,,North - East,1 Covered,Freehold,Resale,Main Road,104.5,[],True
3 BHK Apartment for Sale in Sector 81 Gurgaon,4 Cr,2103 sqft,https://www.magicbricks.com/dlf-the-ultima-sector-81-gurgaon-pdpid-4d4235303232373339,7,2,2025-08-12 22:53:49.883703,Updated 5 days ago,2025-08-07 22:53:49.882687,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,1 out of 29,,DLF The Ultima,Ready to Move,,2 Covered,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
3 BHK Apartment for Sale in Mehrauli Gurgaon Road Gurgaon,3 Cr,1586 sqft,,7,3,2025-08-12 22:53:49.886623,Updated 6 days ago,2025-08-06 22:53:49.885620,False,standard,[],3,4,3 BHK,Semi-Furnished,1 out of 13,,,Ready to Move,North - East,,Freehold,Resale,,81.8,['Missing property URL'],False
8 BHK House for Sale in Part 2 Sector 15 Gurgaon,3.10 Cr,1335 sqft,https://www.magicbricks.com/friends-colony-sector-15-part-2-gurgaon-pdpid-4d4235303830343131,7,4,2025-08-12 22:53:49.887851,Updated 4 days ago,2025-08-08 22:53:49.887007,False,standard,[],10,1,8 BHK,Unfurnished,,,Friends Colony,Ready to Move,North - East,,,Resale,Main Road,86.4,[],True
"4 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",7.23 Cr,3577 sqft,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631,7,5,2025-08-12 22:53:49.889035,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],4,4,4 BHK,Unfurnished,33 out of 41,,DLF Privana West,,,,,Resale,,86.4,[],True
Plot/Land for Sale in Dhumaspur Gurgaon,38 Lac,900 sqft,,7,6,2025-08-12 22:53:49.891956,Updated 4 days ago,2025-08-08 22:53:49.891006,False,standard,[],,,Plot,,,,,,18 m,,Freehold,Resale,"Garden/Park, Main Road",63.6,['Missing property URL'],False
4 BHK House for Sale in ITI Colony Gurgaon,45 Lac,195 sqyrd,,7,7,2025-08-12 22:53:49.894360,Updated 6 days ago,2025-08-06 22:53:49.893573,False,standard,[],3,,4 BHK,Unfurnished,1 out of 3,,,Ready to Move,,,,Resale,,68.2,['Missing property URL'],False
2 BHK Apartment for Sale in Sector 92 Gurgaon,1.40 Cr,1250 sqft,,7,8,2025-08-12 22:53:49.896640,Updated 6 days ago,2025-08-06 22:53:49.895873,False,standard,[],2,,2 BHK,Semi-Furnished,1 out of 5,,,,,,,Resale,,63.6,['Missing property URL'],False
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,4.12 Cr,140 sqm,,7,9,2025-08-12 22:53:49.900215,Updated 3 days ago,2025-08-09 22:53:49.899051,True,premium,['text_premium'],4,2,3 BHK,Furnished,4 out of 4,,,Ready to Move,,,Freehold,Resale,Main Road,90.9,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 103 Gurgaon,2.95 Cr,1800 sqft,https://www.magicbricks.com/indiabulls-centrum-park-sector-103-gurgaon-pdpid-4d4235303030383737,7,10,2025-08-12 22:53:49.901841,Updated 4 days ago,2025-08-08 22:53:49.900692,False,standard,[],4,4,4 BHK,Unfurnished,1 out of 18,,Indiabulls Centrum Park,Ready to Move,East,2 Covered,Freehold,Resale,Garden/Park,100.0,[],True
4 BHK Builder Floor for Sale in Sector 92 Gurgaon,3.30 Cr,2700 sqft,https://www.magicbricks.com/dlf-garden-city-floors-sector-92-gurgaon-pdpid-4d4235323332313533,7,11,2025-08-12 22:53:49.903340,Updated 4 days ago,2025-08-08 22:53:49.902299,False,standard,[],4,3,4 BHK,Unfurnished,Carpet Area2700 sqftStatusReady to MoveFloor4 out of 4TransactionResaleFurnishingUnfurnishedfacingNorth - EastSocietyDLF Garden City FloorsOwnershipFreeholdCar Parking2 CoveredBathroom4Balcony3,,DLF Garden City Floors,Ready to Move,North - East,2 Covered,Freehold,Resale,,95.5,[],True
1 BHK Apartment for Sale in Sector 93 Gurgaon,59 Lac,543 sqft,https://www.magicbricks.com/signature-global-city-93-sector-93-gurgaon-pdpid-4d4235333933373231,7,12,2025-08-12 22:53:49.904807,Updated 4 days ago,2025-08-08 22:53:49.903774,True,premium,['text_premium'],2,2,1 BHK,,14 out of 14,,Signature Global City 93,,North - East,200 Open,Freehold,Resale,Garden/Park,100.0,[],True
Plot/Land for Sale in Phase 1 DLF Gurgaon,15.25 Cr,4521 sqft,,7,13,2025-08-12 22:53:49.908787,Updated 3 days ago,2025-08-09 22:53:49.906938,True,premium,['text_premium'],,,Plot,,,,,,12 m,,Freehold,Resale,,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 70 Gurgaon,1.40 Cr,1615 sqft,https://www.magicbricks.com/unitech-south-park-sector-70-gurgaon-pdpid-4d4235303137303830,7,14,2025-08-12 22:53:49.910402,Updated 3 days ago,2025-08-09 22:53:49.909511,False,standard,[],3,,3 BHK,Semi-Furnished,3 out of 10,,Unitech South Park,,,,,Resale,,72.7,[],True
"3 BHK Builder Floor for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.80 Cr,1000 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,7,15,2025-08-12 22:53:49.911770,Updated 4 days ago,2025-08-08 22:53:49.910818,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,Ready to Move,,,Freehold,Resale,Main Road,100.0,[],True
4 BHK Builder Floor for Sale in Sushant Lok 2 Sector 57 Gurgaon,4.25 Cr,3200 sqft,,7,16,2025-08-12 22:53:49.915868,Updated 4 days ago,2025-08-08 22:53:49.913968,False,standard,[],5,2,4 BHK,Semi-Furnished,Ground out of 4,,,Ready to Move,,,,Resale,,72.7,['Missing property URL'],False
Studio Apartment for Sale in Sector 71 Gurgaon,1.16 Cr,759 sqft,https://www.magicbricks.com/m3m-broadway-sector-71-gurgaon-pdpid-4d4235313231323633,7,17,2025-08-12 22:53:49.917391,Updated 4 days ago,2025-08-08 22:53:49.916338,True,premium,['text_premium'],1,1,Studio,Furnished,8 out of 14,,M3M Broadway,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,109.1,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,4.70 Cr,2021 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,7,18,2025-08-12 22:53:49.918673,Updated 4 days ago,2025-08-08 22:53:49.917785,True,premium,['text_premium'],3,2,3 BHK,Unfurnished,15 out of 31,,Godrej Aristocrat,,East,,,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,2.80 Cr,1124 sqft,https://www.magicbricks.com/tata-la-vida-sector-113-gurgaon-pdpid-4d4235303932303330,7,19,2025-08-12 22:53:49.920229,Updated 13 hours ago,2025-08-12 09:53:49.919076,True,luxury,['text_luxury'],3,3,3 BHK,Semi-Furnished,5 out of 11,,Tata La Vida,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",109.1,[],True
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.42 Cr,1858 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,7,20,2025-08-12 22:53:49.921527,Updated 3 days ago,2025-08-09 22:53:49.920654,False,standard,[],4,3,4 BHK,Unfurnished,6 out of 25,,Tulip Crimson,,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,2.40 Cr,1034 sqft,https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,7,21,2025-08-12 22:53:49.923005,Updated today,2025-08-12 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Unfurnished,12 out of 26,,Tulip Yellow,,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
"3 BHK Builder Floor for Sale in Krishna Colony, Sector 7 Gurgaon",80 Lac,750 sqft,,7,22,2025-08-12 22:53:49.925599,Updated 3 days ago,2025-08-09 22:53:49.924725,False,standard,[],2,1,3 BHK,Semi-Furnished,4 out of 4,,,Ready to Move,,,,Resale,,72.7,['Missing property URL'],False
5 BHK Villa for Sale in Sector 109 Gurgaon,9 Cr,270 sqyrd,https://www.magicbricks.com/sobha-international-city-sector-109-gurgaon-pdpid-4d4235303130343136,7,23,2025-08-12 22:53:49.926786,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],5,5,5 BHK,Semi-Furnished,,,Sobha International City,Ready to Move,,,,Resale,,77.3,[],True
6 BHK House for Sale in B Block PALAM VIHAR Gurgaon,2 Cr,50 sqyrd,,7,24,2025-08-12 22:53:49.929801,Updated 3 hours ago,2025-08-12 19:53:49.928648,False,standard,[],3,3,6 BHK,Unfurnished,,,,Ready to Move,,,Freehold,Resale,Main Road,77.3,['Missing property URL'],False
"2 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",77.5 Lac,585 sqft,https://www.magicbricks.com/the-trisara-apex-our-homes-sector-37c-gurgaon-pdpid-4d4235303239383330,7,25,2025-08-12 22:53:49.931286,Updated 1 hour ago,2025-08-12 21:53:49.930256,True,premium,['text_premium'],2,2,2 BHK,Unfurnished,1 out of 11,,The Trisara Apex Our Homes,Ready to Move,East,,Freehold,Resale,"Garden/Park, Main Road",104.5,[],True
3 BHK Apartment for Sale in Sector 33 Gurgaon,2.65 Cr,1875 sqft,https://www.magicbricks.com/jmd-gardens-sector-33-gurgaon-pdpid-4d4235303238333633,7,26,2025-08-12 22:53:49.932681,Updated 1 week ago,2025-08-05 22:53:49.931692,True,premium,"['text_premium', 'text_luxury']",4,4,3 BHK,Semi-Furnished,12 out of 17,,JMD Gardens,Ready to Move,North,,,Resale,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 108 Gurgaon,1.67 Cr,1833 sqft,https://www.magicbricks.com/raheja-vedaanta-sector-108-gurgaon-pdpid-4d4235303130333431,7,27,2025-08-12 22:53:49.933993,Updated 4 days ago,2025-08-08 22:53:49.933105,False,standard,[],3,3,3 BHK,Semi-Furnished,17 out of 19,,Raheja Vedaanta,Ready to Move,,,,Resale,,81.8,[],True
