title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
4 BHK Builder Floor for Sale in Block J South City 1 Gurgaon,7.30 Cr,3800 sqft,,6,20,2025-08-12 21:09:45.399041,Updated 4 days ago,2025-08-08 21:09:45.394109,True,premium,['text_premium'],5,2,4 BHK,Semi-Furnished,2 out of 4,,,Ready to Move,North - West,,Freehold,Resale,Garden/Park,95.5,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 48 Gurgaon,16 Cr,3931 sqft,https://www.magicbricks.com/central-park-resorts-sky-villas-sector-48-gurgaon-pdpid-4d4235313836303435,6,21,2025-08-12 21:09:45.405748,Updated 6 days ago,2025-08-06 21:09:45.401559,True,premium,['text_premium'],6,4,4 BHK,Semi-Furnished,6 out of 17,,Central Park Resorts Sky Villas,Ready to Move,,2 Covered,Freehold,Resale,Garden/Park,104.5,[],True
3 BHK Builder Floor for Sale in Sector 63A Gurgaon,3 Cr,1950 sqft,https://www.magicbricks.com/anant-raj-estate-sector-63a-gurgaon-pdpid-4d4235303233383439,6,22,2025-08-12 21:09:45.413367,Updated 5 days ago,2025-08-07 21:09:45.408672,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Furnished,2 out of 4,,Anant Raj Estate,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,109.1,[],True
Plot/Land for Sale in Shanti Nagar Sector 11 Gurgaon,1.40 Cr,936 sqft,,6,23,2025-08-12 21:09:45.424544,Updated 6 days ago,2025-08-06 21:09:45.420384,False,standard,[],,,Plot,,,,,,9 m,,,Resale,,54.5,['Missing property URL'],False
4 BHK Apartment for Sale in Parsvnath Exotica Gurgaon,10.20 Cr,3390 sqft,,6,24,2025-08-12 21:09:45.436906,Updated 5 days ago,2025-08-07 21:09:45.432903,True,premium,"['text_premium', 'text_luxury']",5,6,4 BHK,Semi-Furnished,Ground out of 8,,,Ready to Move,,,Freehold,Resale,Garden/Park,90.9,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 43 Gurgaon,5.70 Cr,2066 sqft,https://www.magicbricks.com/dlf-richmond-park-sector-43-gurgaon-pdpid-4d4235303031343333,6,25,2025-08-12 21:09:45.444478,Updated 6 days ago,2025-08-06 21:09:45.439540,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,14 out of 20,,DLF Richmond Park,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
5 BHK House for Sale in Sector 4 Gurgaon,10 Cr,4456 sqft,,6,26,2025-08-12 21:09:45.456227,Updated 3 days ago,2025-08-09 21:09:45.452385,False,standard,[],4,,5 BHK,Unfurnished,,,,Ready to Move,,,,Resale,Garden/Park,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 84 Gurgaon,1.80 Cr,1750 sqft,https://www.magicbricks.com/ss-the-coralwood-sector-84-gurgaon-pdpid-4d4235303137373030,6,27,2025-08-12 21:09:45.463068,Updated 6 days ago,2025-08-06 21:09:45.458547,False,standard,[],3,2,3 BHK,Semi-Furnished,11 out of 21,,SS The Coralwood,Ready to Move,North,,Freehold,Resale,"Pool, Garden/Park, Main Road",95.5,[],True
4 BHK Apartment for Sale in Dwarka Expressway Gurgaon,6.50 Cr,2700 sqft,https://www.magicbricks.com/m3m-mansion-dwarka-expressway-gurgaon-pdpid-4d4235343139383537,6,28,2025-08-12 21:09:45.468251,Updated 4 days ago,2025-08-08 21:09:45.464492,True,luxury,['text_luxury'],5,,4 BHK,Unfurnished,6 out of 30,,M3M Mansion,,Read more,,,Resale,"Garden/Park, Pool",90.9,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,4.65 Cr,2450 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-dlf-phase-2-gurgaon-pdpid-4d4235303934333039,6,29,2025-08-12 21:09:45.475916,Updated 6 days ago,2025-08-06 21:09:45.470842,False,standard,[],3,4,3 BHK,Furnished,3 out of 4,,DLF City Plot Phase 2,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",95.5,[],True
3 BHK Apartment for Sale in Sector 103 Gurgaon,1.95 Cr,1000 sqft,https://www.magicbricks.com/landmark-residency-sector-103-gurgaon-pdpid-4d4235303234323531,6,30,2025-08-12 21:09:45.483627,Updated 3 days ago,2025-08-09 21:09:45.477926,True,premium,['text_premium'],2,3,3 BHK,Semi-Furnished,9 out of 14,,Landmark Residency,Ready to Move,East,"2 Covered,",Freehold,Resale,Garden/Park,109.1,[],True
4 BHK Builder Floor for Sale in South City 1 Gurgaon,3.99 Cr,2584 sqft,,7,1,2025-08-12 21:09:51.867844,Updated 6 days ago,2025-08-06 21:09:51.863806,False,standard,[],5,4,4 BHK,Semi-Furnished,3 out of 4,,,Ready to Move,South,,Freehold,Resale,"Garden/Park, Main Road",86.4,['Missing property URL'],False
Studio Apartment for Sale in Sector 57 Gurgaon,1.69 Cr,12100 sqft,https://www.magicbricks.com/m3m-paragon-57-sector-57-gurgaon-pdpid-4d4235333930323739,7,2,2025-08-12 21:09:51.874343,Updated 4 days ago,2025-08-08 21:09:51.869641,True,premium,['text_premium'],2,1,Studio,Unfurnished,11 out of 14,,M3M Paragon 57,,North - East,1 Covered,Freehold,Resale,Main Road,104.5,[],True
3 BHK Apartment for Sale in Sector 81 Gurgaon,4 Cr,2103 sqft,https://www.magicbricks.com/dlf-the-ultima-sector-81-gurgaon-pdpid-4d4235303232373339,7,3,2025-08-12 21:09:51.880394,Updated 5 days ago,2025-08-07 21:09:51.875792,True,premium,['text_premium'],3,4,3 BHK,Semi-Furnished,1 out of 29,,DLF The Ultima,Ready to Move,,2 Covered,Freehold,Resale,"Garden/Park, Pool",104.5,[],True
3 BHK Apartment for Sale in Mehrauli Gurgaon Road Gurgaon,3 Cr,1586 sqft,,7,4,2025-08-12 21:09:51.892013,Updated 6 days ago,2025-08-06 21:09:51.889481,False,standard,[],3,4,3 BHK,Semi-Furnished,1 out of 13,,,Ready to Move,North - East,,Freehold,Resale,,81.8,['Missing property URL'],False
8 BHK House for Sale in Part 2 Sector 15 Gurgaon,3.10 Cr,1335 sqft,https://www.magicbricks.com/friends-colony-sector-15-part-2-gurgaon-pdpid-4d4235303830343131,7,5,2025-08-12 21:09:51.896840,Updated 4 days ago,2025-08-08 21:09:51.893368,False,standard,[],10,1,8 BHK,Unfurnished,,,Friends Colony,Ready to Move,North - East,,,Resale,Main Road,86.4,[],True
"4 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",7.23 Cr,3577 sqft,https://www.magicbricks.com/dlf-privana-west-sector-76-gurgaon-pdpid-4d4235303733353631,7,6,2025-08-12 21:09:51.900041,Updated yesterday,2025-08-11 12:00:00.000000,True,premium,['text_premium'],4,4,4 BHK,Unfurnished,33 out of 41,,DLF Privana West,,,,,Resale,,86.4,[],True
Plot/Land for Sale in Dhumaspur Gurgaon,38 Lac,900 sqft,,7,7,2025-08-12 21:09:51.913975,Updated 4 days ago,2025-08-08 21:09:51.909260,False,standard,[],,,Plot,,,,,,18 m,,Freehold,Resale,"Garden/Park, Main Road",63.6,['Missing property URL'],False
4 BHK House for Sale in ITI Colony Gurgaon,45 Lac,195 sqyrd,,7,8,2025-08-12 21:09:51.924629,Updated 6 days ago,2025-08-06 21:09:51.918653,False,standard,[],3,,4 BHK,Unfurnished,1 out of 3,,,Ready to Move,,,,Resale,,68.2,['Missing property URL'],False
2 BHK Apartment for Sale in Sector 92 Gurgaon,1.40 Cr,1250 sqft,,7,9,2025-08-12 21:09:51.932517,Updated 6 days ago,2025-08-06 21:09:51.928611,False,standard,[],2,,2 BHK,Semi-Furnished,1 out of 5,,,,,,,Resale,,63.6,['Missing property URL'],False
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,4.12 Cr,140 sqm,,7,10,2025-08-12 21:09:51.941935,Updated 3 days ago,2025-08-09 21:09:51.939314,True,premium,['text_premium'],4,2,3 BHK,Furnished,4 out of 4,,,Ready to Move,,,Freehold,Resale,Main Road,90.9,['Missing property URL'],False
4 BHK Apartment for Sale in Sector 103 Gurgaon,2.95 Cr,1800 sqft,https://www.magicbricks.com/indiabulls-centrum-park-sector-103-gurgaon-pdpid-4d4235303030383737,7,11,2025-08-12 21:09:51.946941,Updated 4 days ago,2025-08-08 21:09:51.943258,False,standard,[],4,4,4 BHK,Unfurnished,1 out of 18,,Indiabulls Centrum Park,Ready to Move,East,2 Covered,Freehold,Resale,Garden/Park,100.0,[],True
4 BHK Builder Floor for Sale in Sector 92 Gurgaon,3.30 Cr,2700 sqft,https://www.magicbricks.com/dlf-garden-city-floors-sector-92-gurgaon-pdpid-4d4235323332313533,7,12,2025-08-12 21:09:51.953209,Updated 4 days ago,2025-08-08 21:09:51.948796,False,standard,[],4,3,4 BHK,Unfurnished,Carpet Area2700 sqftStatusReady to MoveFloor4 out of 4TransactionResaleFurnishingUnfurnishedfacingNorth - EastSocietyDLF Garden City FloorsOwnershipFreeholdCar Parking2 CoveredBathroom4Balcony3,,DLF Garden City Floors,Ready to Move,North - East,2 Covered,Freehold,Resale,,95.5,[],True
1 BHK Apartment for Sale in Sector 93 Gurgaon,59 Lac,543 sqft,https://www.magicbricks.com/signature-global-city-93-sector-93-gurgaon-pdpid-4d4235333933373231,7,13,2025-08-12 21:09:51.957974,Updated 4 days ago,2025-08-08 21:09:51.954668,True,premium,['text_premium'],2,2,1 BHK,,14 out of 14,,Signature Global City 93,,North - East,200 Open,Freehold,Resale,Garden/Park,100.0,[],True
Plot/Land for Sale in Phase 1 DLF Gurgaon,15.25 Cr,4521 sqft,,7,14,2025-08-12 21:09:51.971663,Updated 3 days ago,2025-08-09 21:09:51.967595,True,premium,['text_premium'],,,Plot,,,,,,12 m,,Freehold,Resale,,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 70 Gurgaon,1.40 Cr,1615 sqft,https://www.magicbricks.com/unitech-south-park-sector-70-gurgaon-pdpid-4d4235303137303830,7,15,2025-08-12 21:09:51.976084,Updated 3 days ago,2025-08-09 21:09:51.972964,False,standard,[],3,,3 BHK,Semi-Furnished,3 out of 10,,Unitech South Park,,,,,Resale,,72.7,[],True
"3 BHK Builder Floor for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.80 Cr,1000 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,7,16,2025-08-12 21:09:51.981382,Updated 4 days ago,2025-08-08 21:09:51.977671,True,premium,"['text_premium', 'text_luxury']",3,3,3 BHK,Semi-Furnished,4 out of 4,,Signature Global City 37D,Ready to Move,,,Freehold,Resale,Main Road,100.0,[],True
4 BHK Builder Floor for Sale in Sushant Lok 2 Sector 57 Gurgaon,4.25 Cr,3200 sqft,,7,17,2025-08-12 21:09:51.991692,Updated 4 days ago,2025-08-08 21:09:51.988367,False,standard,[],5,2,4 BHK,Semi-Furnished,Ground out of 4,,,Ready to Move,,,,Resale,,72.7,['Missing property URL'],False
Studio Apartment for Sale in Sector 71 Gurgaon,1.16 Cr,759 sqft,https://www.magicbricks.com/m3m-broadway-sector-71-gurgaon-pdpid-4d4235313231323633,7,18,2025-08-12 21:09:51.997943,Updated 4 days ago,2025-08-08 21:09:51.994117,True,premium,['text_premium'],1,1,Studio,Furnished,8 out of 14,,M3M Broadway,Ready to Move,East,1 Covered,Freehold,Resale,Main Road,109.1,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,4.70 Cr,2021 sqft,https://www.magicbricks.com/godrej-aristocrat-sector-49-gurgaon-pdpid-4d4235343138383333,7,19,2025-08-12 21:09:52.002261,Updated 4 days ago,2025-08-08 21:09:51.999763,True,premium,['text_premium'],3,2,3 BHK,Unfurnished,15 out of 31,,Godrej Aristocrat,,East,,,Resale,,90.9,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,2.80 Cr,1124 sqft,https://www.magicbricks.com/tata-la-vida-sector-113-gurgaon-pdpid-4d4235303932303330,7,20,2025-08-12 21:09:52.008984,Updated 11 hours ago,2025-08-12 10:09:52.004492,True,luxury,['text_luxury'],3,3,3 BHK,Semi-Furnished,5 out of 11,,Tata La Vida,Ready to Move,South -West,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",109.1,[],True
4 BHK Apartment for Sale in Sector 70 Gurgaon,4.42 Cr,1858 sqft,https://www.magicbricks.com/tulip-crimson-sector-70-gurgaon-pdpid-4d4235343233353339,7,21,2025-08-12 21:09:52.014577,Updated 3 days ago,2025-08-09 21:09:52.010387,False,standard,[],4,3,4 BHK,Unfurnished,6 out of 25,,Tulip Crimson,,,,,Resale,,77.3,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,2.40 Cr,1034 sqft,https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,7,22,2025-08-12 21:09:52.020773,Updated today,2025-08-12 12:00:00.000000,True,premium,['text_premium'],3,3,3 BHK,Unfurnished,12 out of 26,,Tulip Yellow,,North - East,1 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",104.5,[],True
"3 BHK Builder Floor for Sale in Krishna Colony, Sector 7 Gurgaon",80 Lac,750 sqft,,7,23,2025-08-12 21:09:52.031741,Updated 3 days ago,2025-08-09 21:09:52.027926,False,standard,[],2,1,3 BHK,Semi-Furnished,4 out of 4,,,Ready to Move,,,,Resale,,72.7,['Missing property URL'],False
5 BHK Villa for Sale in Sector 109 Gurgaon,9 Cr,270 sqyrd,https://www.magicbricks.com/sobha-international-city-sector-109-gurgaon-pdpid-4d4235303130343136,7,24,2025-08-12 21:09:52.036175,Updated yesterday,2025-08-11 12:00:00.000000,False,standard,[],5,5,5 BHK,Semi-Furnished,,,Sobha International City,Ready to Move,,,,Resale,,77.3,[],True
6 BHK House for Sale in B Block PALAM VIHAR Gurgaon,2 Cr,50 sqyrd,,7,25,2025-08-12 21:09:52.047514,Updated 1 hour ago,2025-08-12 20:09:52.043831,False,standard,[],3,3,6 BHK,Unfurnished,,,,Ready to Move,,,Freehold,Resale,Main Road,77.3,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 33 Gurgaon,2.65 Cr,1875 sqft,https://www.magicbricks.com/jmd-gardens-sector-33-gurgaon-pdpid-4d4235303238333633,7,26,2025-08-12 21:09:52.054214,Updated 1 week ago,2025-08-05 21:09:52.049474,True,premium,"['text_premium', 'text_luxury']",4,4,3 BHK,Semi-Furnished,12 out of 17,,JMD Gardens,Ready to Move,North,,,Resale,Garden/Park,100.0,[],True
3 BHK Apartment for Sale in Sector 108 Gurgaon,1.67 Cr,1833 sqft,https://www.magicbricks.com/raheja-vedaanta-sector-108-gurgaon-pdpid-4d4235303130333431,7,27,2025-08-12 21:09:52.060449,Updated 4 days ago,2025-08-08 21:09:52.056386,False,standard,[],3,3,3 BHK,Semi-Furnished,17 out of 19,,Raheja Vedaanta,Ready to Move,,,,Resale,,81.8,[],True
2 BHK Apartment for Sale in Sector 106 Gurgaon,28 Lac,550 sqft,https://www.magicbricks.com/chd-106-golf-avenue-sector-106-gurgaon-pdpid-4d4235303031383338,7,28,2025-08-12 21:09:52.066482,Updated 1 week ago,2025-08-05 21:09:52.062376,False,standard,[],2,1,2 BHK,Semi-Furnished,1 out of 4,,CHD 106 Golf Avenue,Ready to Move,North - West,1 Covered,,Resale,Main Road,95.5,[],True
2 BHK Apartment for Sale in Sector 89 Gurgaon,1.75 Cr,71 sqm,https://www.magicbricks.com/godrej-zenith-sector-89-gurgaon-pdpid-4d4235343139383731,7,29,2025-08-12 21:09:52.072271,Updated 5 days ago,2025-08-07 21:09:52.068579,True,premium,['text_premium'],2,3,2 BHK,Semi-Furnished,17 out of 20,,GODREJ ZENITH,,East,,Freehold,Resale,Main Road,100.0,[],True
3 BHK Builder Floor for Sale in Sector 48 Gurgaon,2.20 Cr,240 sqyrd,https://www.magicbricks.com/vipul-world-sector-48-gurgaon-pdpid-4d4235303030303134,7,30,2025-08-12 21:09:52.078053,Updated 4 days ago,2025-08-08 21:09:52.074303,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 3,,Vipul World,Ready to Move,,,,Resale,Garden/Park,86.4,[],True
3 BHK Builder Floor for Sale in New Gurgaon Gurgaon,1.50 Cr,675 sqft,,8,1,2025-08-12 21:09:57.304636,Updated 7 days ago,2025-08-05 21:09:57.299987,False,standard,[],2,4,3 BHK,Unfurnished,4 out of 4,,,,East,,Freehold,Resale,,77.3,['Missing property URL'],False
"3 BHK Builder Floor for Sale in Daxin Vistas, Gurgaon Gurgaon",1.90 Cr,1550 sqft,,8,2,2025-08-12 21:09:57.315745,Updated 1 week ago,2025-08-05 21:09:57.311907,False,standard,[],3,,3 BHK,Semi-Furnished,1 out of 4,,,,,,,Resale,,63.6,['Missing property URL'],False
4 BHK Builder Floor for Sale in Pocket C Palam Vihar Gurgaon,3.50 Cr,2200 sqft,,8,3,2025-08-12 21:09:57.328262,Updated 1 week ago,2025-08-05 21:09:57.324073,False,standard,[],4,2,4 BHK,Semi-Furnished,1 out of 4,,,,,,,Resale,,68.2,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 112 Gurgaon,4.30 Cr,1800 sqft,https://www.magicbricks.com/tata-gurgaon-gateway-sector-112-gurgaon-pdpid-4d4235303239353935,8,4,2025-08-12 21:09:57.333681,Updated 1 week ago,2025-08-05 21:09:57.329816,True,premium,['text_premium'],4,3,3 BHK,Semi-Furnished,9 out of 21,,Tata Gurgaon Gateway,Ready to Move,,,,Resale,Garden/Park,95.5,[],True
Plot/Land for Sale in Sohna Gurgaon,30 Lac,900 sqft,,8,5,2025-08-12 21:09:57.346312,Updated 4 days ago,2025-08-08 21:09:57.341592,True,premium,['text_premium'],,,Plot,,,,,,22 m,,,Resale,,63.6,['Missing property URL'],False
"3 BHK Apartment for Sale in Orchid Island, Sector 51, Sohna Road Gurgaon",3.25 Cr,1550 sqft,https://www.magicbricks.com/orchid-island-orchid-island-gurgaon-pdpid-4d4235323035313539,8,6,2025-08-12 21:09:57.351768,Updated 1 week ago,2025-08-05 21:09:57.347742,False,standard,[],4,,3 BHK,Semi-Furnished,Ground out of 2,,Orchid Island,Ready to Move,,,Freehold,Resale,,81.8,[],True
3 BHK House for Sale in Sector 52 Gurgaon,6.75 Cr,1500 sqft,https://www.magicbricks.com/ardee-city-sector-52-gurgaon-pdpid-4d4235303031313834,8,7,2025-08-12 21:09:57.357478,Updated 1 week ago,2025-08-05 21:09:57.353374,False,standard,[],3,2,3 BHK,Furnished,,,Ardee City,Ready to Move,,,,Resale,,77.3,[],True
> 10 BHK House for Sale in Sector 31 Gurgaon,19 Cr,600 sqyrd,,8,8,2025-08-12 21:09:57.371170,Updated 1 week ago,2025-08-05 21:09:57.366618,False,standard,[],10,10,10 BHK,Semi-Furnished,,,,Ready to Move,South - East,,,Resale,"Garden/Park, Main Road",77.3,['Missing property URL'],False
2 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,45 Lac,583 sqft,,8,9,2025-08-12 21:09:57.381783,Updated 6 days ago,2025-08-06 21:09:57.377859,False,standard,[],2,,2 BHK,Unfurnished,4 out of 13,,,Ready to Move,,,,Resale,,68.2,['Missing property URL'],False
Plot/Land for Sale in Kadarpur Gurgaon,3.3 Lac,200 sqft,,8,10,2025-08-12 21:09:57.390606,"Posted: Aug 05, '25",,False,standard,[],,,Plot,,,,,,,,,Resale,,45.5,['Missing property URL'],False
4 BHK Builder Floor for Sale in Block Q South City 1 Gurgaon,1.42 Cr,2400 sqft,,8,11,2025-08-12 21:09:57.401313,"Posted: Aug 05, '25",,False,standard,[],4,,4 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
4 BHK House for Sale in Block Q South City 1 Gurgaon,64.6 Lac,60 sqyrd,,8,12,2025-08-12 21:09:57.410310,"Posted: Aug 05, '25",,False,standard,[],3,,4 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
4 BHK Builder Floor for Sale in Block Q South City 1 Gurgaon,1.30 Cr,Resale,,8,13,2025-08-12 21:09:57.421457,"Posted: Aug 05, '25",,False,standard,[],5,,4 BHK,Unfurnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
4 BHK House for Sale in Block Q South City 1 Gurgaon,64.6 Lac,60 sqyrd,,8,14,2025-08-12 21:09:57.431651,"Posted: Aug 05, '25",,False,standard,[],4,,4 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
4 BHK House for Sale in Block Q South City 1 Gurgaon,64.6 Lac,60 sqyrd,,8,15,2025-08-12 21:09:57.439298,"Posted: Aug 05, '25",,False,standard,[],4,,4 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
6 BHK House for Sale in Pratap Nagar Gurgaon,1.29 Cr,120 sqyrd,,8,16,2025-08-12 21:09:57.448512,"Posted: Aug 05, '25",,False,standard,[],5,,6 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
4 BHK House for Sale in Pratap Nagar Gurgaon,1.44 Cr,136 sqft,,8,17,2025-08-12 21:09:57.456535,"Posted: Aug 05, '25",,False,standard,[],3,,4 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
2 BHK Villa for Sale in Pratap Nagar Gurgaon,1.22 Cr,95 sqyrd,,8,18,2025-08-12 21:09:57.463991,"Posted: Aug 05, '25",,False,standard,[],3,,2 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
"Plot/Land for Sale in Begumpur Khatola, Sector 74 Gurgaon",21.8 Lac,1305 sqft,,8,19,2025-08-12 21:09:57.467413,"Posted: Aug 05, '25",,False,standard,[],,,Plot,,,,,,,,,Resale,,45.5,['Missing property URL'],False
3 BHK Apartment for Sale in Sector 48 Gurgaon,2.80 Cr,1935 sqft,https://www.magicbricks.com/parsvnath-green-ville-sector-48-gurgaon-pdpid-4d4235303030353530,8,20,2025-08-12 21:09:57.472327,Updated 7 days ago,2025-08-05 21:09:57.468951,False,standard,[],3,3,3 BHK,Furnished,Ground out of 11,,Parsvnath Green Ville,Ready to Move,,,,Resale,,81.8,[],True
"2 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",73.8 Lac,1198 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,8,21,2025-08-12 21:09:57.476479,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,68.2,[],True
"3 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.11 Cr,1802 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,8,22,2025-08-12 21:09:57.482247,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Unfurnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,68.2,[],True
"4 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.35 Cr,2193 sqft,https://www.magicbricks.com/chd-avenue-71-behrampur-village-gurgaon-pdpid-4d4235303233303330,8,23,2025-08-12 21:09:57.484594,"Posted: Aug 05, '25",,False,standard,[],3,,4 BHK,Semi-Furnished,,,CHD Avenue 71,Ready to Move,,,,Resale,,68.2,[],True
2 BHK Apartment for Sale in Rail Vihar Sector 56 Gurgaon,26.9 Lac,650 sqft,,8,24,2025-08-12 21:09:57.489829,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
5 BHK Builder Floor for Sale in Block D Sector 50 Gurgaon,2 Cr,300 sqyrd,,8,25,2025-08-12 21:09:57.497272,"Posted: Aug 05, '25",,False,standard,[],3,,5 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
"2 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",84.7 Lac,850 sqft,https://www.magicbricks.com/vipul-world-floors-tikri-gurgaon-pdpid-4d4235313639393431,8,26,2025-08-12 21:09:57.501419,"Posted: Aug 05, '25",,False,standard,[],2,,2 BHK,Semi-Furnished,Carpet Area850 sqftStatusReady to MoveTransactionResaleFurnishingSemi-FurnishedSocietyVipul World FloorsBathroom2,,Vipul World Floors,Ready to Move,,,,Resale,,72.7,[],True
"3 BHK Apartment for Sale in Tikri, Sector 48, Sohna Road Gurgaon",2.82 Cr,3325 sqft,https://www.magicbricks.com/central-park-2-tikri-gurgaon-pdpid-4d4235303137343035,8,27,2025-08-12 21:09:57.504063,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Furnished,,,Central Park 2,Ready to Move,,,,Resale,,68.2,[],True
3 BHK Villa for Sale in Surya Vihar Sector 21 Gurgaon,2.59 Cr,1815 sqft,,8,28,2025-08-12 21:09:57.510628,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
3 BHK Apartment for Sale in Surya Vihar Sector 21 Gurgaon,58.9 Lac,1640 sqft,,8,29,2025-08-12 21:09:57.516258,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
3 BHK Apartment for Sale in Surya Vihar Sector 21 Gurgaon,68.2 Lac,1900 sqft,,8,30,2025-08-12 21:09:57.521312,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
5 BHK Builder Floor for Sale in Surya Vihar Sector 21 Gurgaon,1.48 Cr,2500 sqft,https://www.magicbricks.com/mittal-surya-vihar-surya-vihar-sector-21-gurgaon-pdpid-4d4235303635383132,9,1,2025-08-12 21:10:04.166246,"Posted: Aug 05, '25",,False,standard,[],5,,5 BHK,Furnished,,,Mittal Surya Vihar,Ready to Move,,,,Resale,,68.2,[],True
"Plot/Land for Sale in West Rajiv Nagar, Sector 12A Gurgaon",15.4 Lac,924 sqft,,9,2,2025-08-12 21:10:04.175131,"Posted: Aug 05, '25",,False,standard,[],,,Plot,,,,,,,,,Resale,,45.5,['Missing property URL'],False
3 BHK Builder Floor for Sale in DLF Cyber City Gurgaon,2.23 Cr,2500 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-cyber-city-gurgaon-pdpid-4d4235303934333039,9,3,2025-08-12 21:10:04.180476,"Posted: Aug 05, '25",,False,standard,[],3,,3 BHK,Semi-Furnished,,,DLF City Plot Phase 2,Ready to Move,,,,Resale,,68.2,[],True
6 BHK House for Sale in DLF Cyber City Gurgaon,66.3 Lac,550 sqft,,9,4,2025-08-12 21:10:04.189553,"Posted: Aug 05, '25",,False,standard,[],6,,6 BHK,Unfurnished,,,,,,,,Resale,,54.5,['Missing property URL'],False
3 BHK Builder Floor for Sale in Sector 50 Gurgaon,2.90 Cr,1270 sqft,https://www.magicbricks.com/unitech-woodstock-floors-sector-50-gurgaon-pdpid-4d4235303130353137,9,5,2025-08-12 21:10:04.194830,Updated 3 days ago,2025-08-09 21:10:04.190987,False,standard,[],3,,3 BHK,Semi-Furnished,Super Area1270 sqftStatusReady to MoveFloor1 out of 3TransactionResaleFurnishingSemi-FurnishedSocietyUnitech Woodstock FloorsBathroom3,,Unitech Woodstock Floors,Ready to Move,,,,Resale,,77.3,[],True
